source_fidelity_result_id,coordinate_occurrence_id,source_file_id,source_record_id,source_dataset_id,source_dataset_version,source_path_reference,expected_source_sha256,actual_source_sha256,source_coordinate_match,source_attribute_match,dataset_lineage_match,crs_lineage_match,fidelity_status,findings
NG-FID-00002310,coordocc:nngla:9b16e1cdd503b90df17011ebacd7c5bdea3063ff142e154d293958f151e2d6e6,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002311,coordocc:nngla:c980b28d0aea450d7b708353e7cc41548da85ca38f29881a39b8a68db0ba7413,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002312,coordocc:nngla:296a845f2685a6ee0b9cc844388cc10b90becc040d16c0a84e0ca2a7fb4f1431,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002313,coordocc:nngla:950ad662f5bae60800a2e64946197a01d19e749bd8a31efb73e509e1d285ae15,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002314,coordocc:nngla:4528d88bb8df5a0d533a8245bc68e0878c530f1cbecdc75e3b9ff9d8128a7073,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002315,coordocc:nngla:9bdfdedba9c04ce6b2bec5c45eec85212dda5e8208387edcc2518216541a04ff,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002316,coordocc:nngla:7112ac947e3b0f202ee34073fee8fb2f55cbf1963a8efbeb57ce074887dacd01,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002317,coordocc:nngla:f67683affe54b5e8a4a88ff4e8b44ccd507a2df4057929b011013c7601930db7,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002318,coordocc:nngla:68a780e07cf244da1af996ee972e807e5f8f9d1fdf8fb0b798b86358cffc563d,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002319,coordocc:nngla:82bbbae318e4fa2049952021619a1469158fe46d986448076dacd451fa1f2365,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002320,coordocc:nngla:2f831c60af58ef4c9ef0868974cf93d5b65390d71b9313f42ab704b85e7b21cc,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002321,coordocc:nngla:c1b20b973f8273bf5d17943aaffe6d8c9fc83bfe5d33296abfbe2fca88bac3db,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002322,coordocc:nngla:d35ba436f779708e9a22994448489d763196249707ed29f20d943dab2010ed3c,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002323,coordocc:nngla:cc0be259eef259ca76e7615bc1c9c5dbe2a3ecba59a402584e1f74d01ecf525a,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002324,coordocc:nngla:155c666a4713633f9dd5af1be1fcfd9802623f1e05fbc1a2a7a802d284652ea1,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002325,coordocc:nngla:f7cd260f8c0395a694184b36237a4e88a4ef7caf4e5e488f64e868871e4913d4,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002326,coordocc:nngla:54e0b4780b0a1faf8ecf969a475c5b56adcb582de0992f6c070b960e85d21057,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002327,coordocc:nngla:69bf37780ef43f01b78da9e7b8b01f66521324da5483c6f061bc7e7e09d57f7f,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002328,coordocc:nngla:989e416f62dd4cde7d507122214ba3f1b42127fb7ea4a428efa118b176d6fe25,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002329,coordocc:nngla:36468a500dbaa1541e88ed6055dab5abc263811b2d675ad2e723c48ad7773111,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002330,coordocc:nngla:fcd108fa64fb11501f21a78cf71e8f904199dedd182d96aafd681dd9dd111a8d,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002331,coordocc:nngla:1fa2e4a7316155087d461ab01aa539e5e000859d7056400398e978bf0a3e4a3a,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002332,coordocc:nngla:5316ee9df21d0bb2e69c933cc525610031701213898ce6893b04213ca7a9f716,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002333,coordocc:nngla:8e5ddc4490c425cfe688b18b4f03f6261aa8eb5b93b9b0ef33891aae70fffd6a,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002334,coordocc:nngla:ee1ef17876b130483f70b5968ab30b21bd7e803052c01a486068414cb417e825,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002335,coordocc:nngla:58d15840ee223567be7242cb6f6bbb3445abfe15df25036d293c2fbfe2d56b16,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002336,coordocc:nngla:951d28b011fff774c96804b1b7c31f4b08d8ad72d85a82bda7d56b41cec5a81b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002337,coordocc:nngla:4196c89a64404276c58d3a211d292a2b85b294598f638fe94e99ffb8f7c2bdeb,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002338,coordocc:nngla:34604e403267a5ccba19f93f031e2a717fa562bb1042002baf774e35960baea7,NG-SPFILE-006,NG-SOV-PART-000002,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002339,coordocc:nngla:f68447d3b780244dd16210cb933306641dd72495130b0fd063b84bf7b145aebd,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002340,coordocc:nngla:c0959a25011c3cb440cafffa04114079ded20ee03a26e11fe7abff4c6c66cf6f,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002341,coordocc:nngla:e77ad66e9c893a7f4760f742df69589fe941eb7ccea8d24dce5028b6103cf770,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002342,coordocc:nngla:60389a125c418dd20447fc7651e778fb0c840ff1ed3353486a6a376548fc51ea,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002343,coordocc:nngla:8e20cf7b435d4b56be8058c99df127366c73ff4396b8bec1f57549021b63380a,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002344,coordocc:nngla:ce4fe96af76838c05b2b3f15d82919c4d06e1fe6c4673a46137c21945e8e0d37,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002345,coordocc:nngla:52e23c6b0616c83f04a639dc6560487ee4299709308e4b34d6a8399317416e52,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002346,coordocc:nngla:2ad4feface371f8ca3322ddc890be8bf962bceb53ebb6fb839589d502a13fe0b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002347,coordocc:nngla:c14f89207e96a96d1e5da1dbcb17fc1d146534ca703daf375c2e419fb8117e25,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002348,coordocc:nngla:6946c0d9eb5654e80d410e7984c5001b7baaad3b1b6509699d67ac12398d4e8b,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002349,coordocc:nngla:9f841a2796bef5b51bf25784de52aeea8b7bb9c7dc588bf4e12d5c1b2ebc7905,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002350,coordocc:nngla:1421b1e2d5668ee9a6dfe2cd251dfb52fda0237ba78f9ce744c168e36ac6b564,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002351,coordocc:nngla:591ce52dfa2d06973bc4a55042aa36b6596cf75ef25065b624c470c669740b23,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002352,coordocc:nngla:09e4c07ce52f65235e86b58ed99e6ffe869885b720b56e2b5b20919b895f50e7,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002353,coordocc:nngla:e2842100b873a63acb68995a84edf7b79d6d1aec082d5388655b02eb9bbcae42,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
NG-FID-00002354,coordocc:nngla:fea9ab00829ca47b8a77aff36dc85b5c73b0431b88a6208d1bbeb0787e20d00a,NG-SPFILE-006,NG-SOV-PART-000001,dataset:novegeo:spatial-fabric:cells:v001,1,data/novegeo/nngla/spatial-fabric/source/01_spatial_fabric/novegeo_spatial_grid_cells_v001.csv,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,54de16690703fbe7b6177c4ded764bbc5e7567a637feb3e09ff02eb1fcd60773,MATCHED,NOT_APPLICABLE,DECLARED_BY_MANIFEST_OR_DERIVATION,MATCHED,PASS,
