alignment_id,object_family,source_record_id,candidate_id,canonical_id,canonical_ordinal,source_path,source_sha256,identity_status,geometry_status,geometry_id,database_verification_status,runtime_effect_scope,notes
align:nngla:administrative_area:NG-ADM-000015,ADMINISTRATIVE_AREA,NGP-000007,NG-ADM-CAND-000015,NG-ADM-000015,15,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000016,ADMINISTRATIVE_AREA,NGP-000008,NG-ADM-CAND-000016,NG-ADM-000016,16,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000017,ADMINISTRATIVE_AREA,NGP-000009,NG-ADM-CAND-000017,NG-ADM-000017,17,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000018,ADMINISTRATIVE_AREA,NGP-000010,NG-ADM-CAND-000018,NG-ADM-000018,18,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000019,ADMINISTRATIVE_AREA,NGP-000011,NG-ADM-CAND-000019,NG-ADM-000019,19,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000020,ADMINISTRATIVE_AREA,NGP-000012,NG-ADM-CAND-000020,NG-ADM-000020,20,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000021,ADMINISTRATIVE_AREA,NGP-000040,NG-ADM-CAND-000021,NG-ADM-000021,21,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000022,ADMINISTRATIVE_AREA,NGP-000041,NG-ADM-CAND-000022,NG-ADM-000022,22,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000023,ADMINISTRATIVE_AREA,NGP-000042,NG-ADM-CAND-000023,NG-ADM-000023,23,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000024,ADMINISTRATIVE_AREA,NGP-000043,NG-ADM-CAND-000024,NG-ADM-000024,24,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000025,ADMINISTRATIVE_AREA,NGP-000044,NG-ADM-CAND-000025,NG-ADM-000025,25,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000026,ADMINISTRATIVE_AREA,NGP-000045,NG-ADM-CAND-000026,NG-ADM-000026,26,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000027,ADMINISTRATIVE_AREA,NGP-000046,NG-ADM-CAND-000027,NG-ADM-000027,27,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000028,ADMINISTRATIVE_AREA,NGP-000047,NG-ADM-CAND-000028,NG-ADM-000028,28,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000029,ADMINISTRATIVE_AREA,NGP-000048,NG-ADM-CAND-000029,NG-ADM-000029,29,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000030,ADMINISTRATIVE_AREA,NGP-000084,NG-ADM-CAND-000030,NG-ADM-000030,30,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000031,ADMINISTRATIVE_AREA,NGP-000085,NG-ADM-CAND-000031,NG-ADM-000031,31,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000032,ADMINISTRATIVE_AREA,NGP-000086,NG-ADM-CAND-000032,NG-ADM-000032,32,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000033,ADMINISTRATIVE_AREA,NGP-000087,NG-ADM-CAND-000033,NG-ADM-000033,33,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000034,ADMINISTRATIVE_AREA,NGP-000088,NG-ADM-CAND-000034,NG-ADM-000034,34,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000035,ADMINISTRATIVE_AREA,NGP-000089,NG-ADM-CAND-000035,NG-ADM-000035,35,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000036,ADMINISTRATIVE_AREA,NGP-000090,NG-ADM-CAND-000036,NG-ADM-000036,36,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000037,ADMINISTRATIVE_AREA,NGP-000091,NG-ADM-CAND-000037,NG-ADM-000037,37,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000038,ADMINISTRATIVE_AREA,NGP-000092,NG-ADM-CAND-000038,NG-ADM-000038,38,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000039,ADMINISTRATIVE_AREA,NGP-000093,NG-ADM-CAND-000039,NG-ADM-000039,39,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000040,ADMINISTRATIVE_AREA,NGP-000094,NG-ADM-CAND-000040,NG-ADM-000040,40,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000041,ADMINISTRATIVE_AREA,NGP-000095,NG-ADM-CAND-000041,NG-ADM-000041,41,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000042,ADMINISTRATIVE_AREA,NGP-000096,NG-ADM-CAND-000042,NG-ADM-000042,42,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000043,ADMINISTRATIVE_AREA,NGP-000097,NG-ADM-CAND-000043,NG-ADM-000043,43,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000044,ADMINISTRATIVE_AREA,NGP-000125,NG-ADM-CAND-000044,NG-ADM-000044,44,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000045,ADMINISTRATIVE_AREA,NGP-000126,NG-ADM-CAND-000045,NG-ADM-000045,45,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000046,ADMINISTRATIVE_AREA,NGP-000127,NG-ADM-CAND-000046,NG-ADM-000046,46,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000047,ADMINISTRATIVE_AREA,NGP-000128,NG-ADM-CAND-000047,NG-ADM-000047,47,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000048,ADMINISTRATIVE_AREA,NGP-000129,NG-ADM-CAND-000048,NG-ADM-000048,48,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000049,ADMINISTRATIVE_AREA,NGP-000130,NG-ADM-CAND-000049,NG-ADM-000049,49,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000050,ADMINISTRATIVE_AREA,NGP-000131,NG-ADM-CAND-000050,NG-ADM-000050,50,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000051,ADMINISTRATIVE_AREA,NGP-000132,NG-ADM-CAND-000051,NG-ADM-000051,51,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000052,ADMINISTRATIVE_AREA,NGP-000133,NG-ADM-CAND-000052,NG-ADM-000052,52,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000053,ADMINISTRATIVE_AREA,NGP-000169,NG-ADM-CAND-000053,NG-ADM-000053,53,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000054,ADMINISTRATIVE_AREA,NGP-000170,NG-ADM-CAND-000054,NG-ADM-000054,54,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
align:nngla:administrative_area:NG-ADM-000055,ADMINISTRATIVE_AREA,NGP-000173,NG-ADM-CAND-000055,NG-ADM-000055,55,data/novegeo/nngla/geographic-identity-places/source/05_geographic_candidates/administrative_area_candidates.csv,61b83d76fa7324e8e062e7dc479c6958ceba15a8dfff170fab17fbffe6a48e00,CANONICAL_IDENTITY_PRESERVED_FROM_LOCKED_SUFFIX_ALLOCATION,NO_ASSOCIABLE_GEOMETRY_SOURCE,,LOCKED_BASELINE_ASSERTED_REQUIRES_LIVE_RECHECK,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
