environment_binding_id,spatial_point_id,spatial_cell_id,coordinate_candidate_id,major_grid_id,sovereign_part_id,elevation_observation_id,elevation_m,elevation_evidence_type,terrain_class,terrain_evidence_type,climate_observation_id,climate_resolution_distance_degrees,annual_rainfall_mm,mean_temperature_c,mean_wind_speed_mps,prevailing_wind_direction_deg,climate_class,climate_evidence_type,vegetation_observation_id,vegetation_resolution_distance_degrees,vegetation_class,aridity_class,vegetation_evidence_type,hydrology_reference_id,hydrology_evidence_type,environment_resolution_status,runtime_effect_scope
NG-ENV-BIND-000492,NG-SPT-000492,NG-SCELL-000492,coordcand:nngla:95ee2771cbbdc5304606dc8592d5adebd00b41a40dfde4db58cb69b87f07b32f,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000492,1429,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000124,0.42,1764,19.1,4.7,82,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000124,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000493,NG-SPT-000493,NG-SCELL-000493,coordcand:nngla:e2d5423943a25e4a366b11395defaabd2b689f388732f67e5cb9f7d048d0fa8b,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000493,1515,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000124,0,1764,19.1,4.7,82,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000124,0,DENSE_VEGETATION,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000494,NG-SPT-000494,NG-SCELL-000494,coordcand:nngla:8adc15c0234d7bf4a2779572d941db1ea9a75b23123d66be71c0236cc945ad8c,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000494,1571,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000124,0.42,1764,19.1,4.7,82,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000124,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000495,NG-SPT-000495,NG-SCELL-000495,coordcand:nngla:dfbf59c68534f0a0f4ed9eda972458fb7a0520ce6531c42d72550880a45c309a,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000495,1578,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000116,0.42,1505,18.6,5.0,82,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000116,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000496,NG-SPT-000496,NG-SCELL-000496,coordcand:nngla:4758c1aee150c1d9363d465c52407796f12898577c793c79200626aa40515149,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000496,1533,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000125,0.42,1334,19.5,5.0,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000125,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000497,NG-SPT-000497,NG-SCELL-000497,coordcand:nngla:1d1e861e3c6fc10f5f4ac056919f163059e8bcfd2dc19b0a37c110bb05e33399,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000497,1447,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000125,0,1334,19.5,5.0,87,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000125,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000498,NG-SPT-000498,NG-SCELL-000498,coordcand:nngla:e0d85d45085be53c7a71e756878fc3668878a5f98588e10c5bda31c6856751a7,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000498,1333,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000125,0.42,1334,19.5,5.0,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000125,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000499,NG-SPT-000499,NG-SCELL-000499,coordcand:nngla:947e5709b2418964ef351a94439d2295dfff3ca00464c8429e562ab45d5c50a1,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000499,1205,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000117,0.42,1071,21.2,5.1,87,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000117,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000500,NG-SPT-000500,NG-SCELL-000500,coordcand:nngla:20fe48f55a14b9d38c6c43153b61e2b288201a0d60483b21e93389391728cd54,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000500,1074,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000126,0.42,917,22.6,5.1,92,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000126,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000501,NG-SPT-000501,NG-SCELL-000501,coordcand:nngla:37f90557c59044500258e28e22a04b4331e1dfbc5a2c038ce4682bb58c8c0470,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000501,945,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000126,0,917,22.6,5.1,92,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000126,0,GRASSLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000502,NG-SPT-000502,NG-SCELL-000502,coordcand:nngla:910254fca81ca78b32b9dbe634faf4fa5c82aaee7c43bb4771defd0456d226f2,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000502,823,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000126,0.42,917,22.6,5.1,92,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000126,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000503,NG-SPT-000503,NG-SCELL-000503,coordcand:nngla:29bcb86ac421edad158c1178ae3daf5d4e3ef35a3b1551b94625c62557f38a95,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000503,711,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000118,0.42,758,24.2,5.2,92,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000118,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000504,NG-SPT-000504,NG-SCELL-000504,coordcand:nngla:ac6f6e9becb7edb7be1d02d679e844d9c5e473fd4d70bb0e9e95903734d8c088,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000504,592,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000127,0.42,670,25.5,5.3,97,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000127,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000505,NG-SPT-000505,NG-SCELL-000505,coordcand:nngla:6a1e10da56eaa0b9abf39f05701d094f1586389084f934cbd20a52bc142ebbf4,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000505,482,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000127,0,670,25.5,5.3,97,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000127,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000506,NG-SPT-000506,NG-SCELL-000506,coordcand:nngla:a7889a17cd96bc8dfc36022a68aea2dd5f9f7538b4500f1f8874e6255101008f,NG-MGRID-03-01,NG-SOV-PART-000001,NG-ELEV-OBS-000506,224,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000136,0.42,619,27.2,4.8,58,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000136,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000507,NG-SPT-000507,NG-SCELL-000507,coordcand:nngla:0b1e6709c2075fe58cdb95ea0a531e2984788a22fbb0bab241e69603e1149270,NG-MGRID-03-01,NG-SOV-PART-000001,NG-ELEV-OBS-000507,288,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000119,0.593969696,693,26.3,4.8,56,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000119,0.593969696,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000508,NG-SPT-000508,NG-SCELL-000508,coordcand:nngla:da88de6fc40322b145e1d5d47a8b1bb8bd062aabf8f5dff2113125b11a784b26,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000508,365,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000119,0.42,693,26.3,4.8,56,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000119,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000509,NG-SPT-000509,NG-SCELL-000509,coordcand:nngla:ab8706c8b87838cfbdf275fa6d13ede40c9e8f9b42e0a152a8d7fb0f18d07350,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000509,459,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000128,0,757,25.7,4.7,60,DRY_SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000128,0,SPARSE_VEGETATION,SEMI_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000510,NG-SPT-000510,NG-SCELL-000510,coordcand:nngla:45c270beed580cef210a1171f730d1364c449810357b3f5a966f07be7b1d532c,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000510,573,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000128,0.42,757,25.7,4.7,60,DRY_SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000128,0.42,SPARSE_VEGETATION,SEMI_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000511,NG-SPT-000511,NG-SCELL-000511,coordcand:nngla:6563353ea5131fa9d5cb29fa5b1f1ef32d4281670e5283b3da5163bc93553110,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000511,695,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000120,0.593969696,978,24.0,4.7,61,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000120,0.593969696,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000512,NG-SPT-000512,NG-SCELL-000512,coordcand:nngla:b29c45612650c2f86de5c97786ebd522b13f92c388233169e43ee86ca1cd4a50,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000512,834,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000120,0.42,978,24.0,4.7,61,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000120,0.42,GRASSLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000513,NG-SPT-000513,NG-SCELL-000513,coordcand:nngla:02f3ee229181e71d270b08581ec12348f8d7d7232e5a6b56655e0bd1e6b043aa,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000513,995,DIRECT_SOURCE_OBSERVATION,PLAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000129,0,1120,22.4,4.6,65,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000129,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000514,NG-SPT-000514,NG-SCELL-000514,coordcand:nngla:9652f65c8e851db369ef35c2d4f6b3218f4d08f20b7409c4dbc6acd30202c337,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000514,1175,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000129,0.42,1120,22.4,4.6,65,SUBHUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000129,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000515,NG-SPT-000515,NG-SCELL-000515,coordcand:nngla:7a2ee52b7e16a719e745075afe1f9e847369fea64f4e0666fd293a2556ccab25,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000515,1363,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000121,0.593969696,1442,20.3,4.6,66,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000121,0.593969696,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000516,NG-SPT-000516,NG-SCELL-000516,coordcand:nngla:72a9f397092ee12ac8b7fb2c3df3e948e7edac3a806c240a1a35fc4cc358ec63,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000516,1546,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000121,0.42,1442,20.3,4.6,66,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000121,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000517,NG-SPT-000517,NG-SCELL-000517,coordcand:nngla:56a211b4cc10c58e1fa8186c1af3306447989059647455b7217aa0e6cda70867,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000517,1706,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000130,0,1634,18.0,4.7,70,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000130,0,DENSE_VEGETATION,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000518,NG-SPT-000518,NG-SCELL-000518,coordcand:nngla:de22760c7111d0c925be6dd677c3ef0e25b3b4ba2028d8b8cb3b12928b533956,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000518,1822,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000130,0.42,1634,18.0,4.7,70,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000130,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000519,NG-SPT-000519,NG-SCELL-000519,coordcand:nngla:bb8cfca1df527ac8b2e84956400fb7e4ae08099301e30c96cd4bf5c6f882b3a4,NG-MGRID-03-02,NG-SOV-PART-000001,NG-ELEV-OBS-000519,1877,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000122,0.593969696,1875,18.2,4.4,71,HUMID_HIGH_RAINFALL,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000122,0.593969696,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000520,NG-SPT-000520,NG-SCELL-000520,coordcand:nngla:fae988e382d6b0f0dec7e3e4c1697757ebec966a080baa4723583c4aeddc42fc,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000520,1860,DIRECT_SOURCE_OBSERVATION,MOUNTAIN,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000122,0.42,1875,18.2,4.4,71,HUMID_HIGH_RAINFALL,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000122,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000521,NG-SPT-000521,NG-SCELL-000521,coordcand:nngla:214170db244a371d13125e62d0c3cfb65ea5e5fa526bfe568c69df9f7f00c46a,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000521,1772,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000131,0,1996,17.6,4.3,75,HUMID_HIGH_RAINFALL,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000131,0,DENSE_VEGETATION,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000522,NG-SPT-000522,NG-SCELL-000522,coordcand:nngla:9cfc702bcc525f667ce94a34d08124e2cf37c17a9221a2af1c3ef1a84c56bfae,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000522,1636,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000131,0.42,1996,17.6,4.3,75,HUMID_HIGH_RAINFALL,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000131,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000523,NG-SPT-000523,NG-SCELL-000523,coordcand:nngla:d44effd06fa5d908cadb88f88788218fe8fdba7a40c76b6163bfe2f201b90ad0,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000523,1489,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000123,0.593969696,1973,20.3,4.2,77,HUMID_HIGH_RAINFALL,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000123,0.593969696,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000524,NG-SPT-000524,NG-SCELL-000524,coordcand:nngla:3e15b5f699b34aa6e8f6346dbe844aabf1a38002467b701d60973540fb7e87cf,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000524,1377,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000123,0.42,1973,20.3,4.2,77,HUMID_HIGH_RAINFALL,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000123,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000525,NG-SPT-000525,NG-SCELL-000525,coordcand:nngla:acec8843392422f8f7679ec715db6ef277c71189a6083694ff53b8a3d8b57094,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000525,1329,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000132,0,1987,20.3,4.3,80,HUMID_HIGH_RAINFALL,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000132,0,DENSE_VEGETATION,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000526,NG-SPT-000526,NG-SCELL-000526,coordcand:nngla:5849f5648d4d7d19034c5fd712fe8025ac93b266f0d74615a54c1286eb25ecfd,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000526,1352,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000132,0.42,1987,20.3,4.3,80,HUMID_HIGH_RAINFALL,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000132,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000527,NG-SPT-000527,NG-SCELL-000527,coordcand:nngla:2e7f0313f85e30b39f4b3cf5bc5e981f1eacf88bd2f38a7042ae016e30cf068f,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000527,1424,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000124,0.593969696,1764,19.1,4.7,82,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000124,0.593969696,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000528,NG-SPT-000528,NG-SCELL-000528,coordcand:nngla:cb159f701357c9e216caaa3ca154d006a9c8961a39b95bad3c0642dc2cdefa32,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000528,1508,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000124,0.42,1764,19.1,4.7,82,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000124,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000529,NG-SPT-000529,NG-SCELL-000529,coordcand:nngla:51cd8483d950f4b88724d6eda09f11d27e67e2118429a6b4e45cd3c0d6920b59,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000529,1569,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000133,0,1701,18.8,4.8,85,HUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000133,0,DENSE_VEGETATION,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000530,NG-SPT-000530,NG-SCELL-000530,coordcand:nngla:f98953b7a73191c8505c4f3168f2c886646391c6d9a5e87c50781a6ccd15920f,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000530,1585,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000133,0.42,1701,18.8,4.8,85,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000133,0.42,DENSE_VEGETATION,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000531,NG-SPT-000531,NG-SCELL-000531,coordcand:nngla:b68b19edf98eda42b60c2cb04eb57294e593e06e2125eb266b825c3452044c71,NG-MGRID-03-03,NG-SOV-PART-000001,NG-ELEV-OBS-000531,1552,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000125,0.593969696,1334,19.5,5.0,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000125,0.593969696,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000532,NG-SPT-000532,NG-SCELL-000532,coordcand:nngla:f5146e4117e62759df5a98dd8c1ce952bf0bb746573b6ecc0b3a52dc3fce7c95,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000532,1476,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000125,0.42,1334,19.5,5.0,87,HUMID,NEAREST_QUALIFIED_OBSERVATION,NG-VEG-OBS-000125,0.42,WOODLAND,NON_ARID,NEAREST_QUALIFIED_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
NG-ENV-BIND-000533,NG-SPT-000533,NG-SCELL-000533,coordcand:nngla:dbb2f02e2801b1f1e69771dd63825e174454925bcf0779559827fb5152886b1f,NG-MGRID-03-04,NG-SOV-PART-000001,NG-ELEV-OBS-000533,1371,DIRECT_SOURCE_OBSERVATION,PLATEAU,DIRECT_SOURCE_OBSERVATION,NG-CLIM-OBS-000134,0,1239,20.1,5.0,90,SUBHUMID,DIRECT_SOURCE_OBSERVATION,NG-VEG-OBS-000134,0,WOODLAND,NON_ARID,DIRECT_SOURCE_OBSERVATION,,NOT_AVAILABLE,PASS,SHARED_REFERENCE
