association_candidate_id,subject_family,canonical_subject_id,source_subject_id,geometry_id,geometry_role_code,source_geometry_subject_id,association_status,association_basis,runtime_effect_scope,notes
assocand:nngla:place:NG-PLC-000663,PLACE,NG-PLC-000663,NGP-000663,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000664,PLACE,NG-PLC-000664,NGP-000664,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000665,PLACE,NG-PLC-000665,NGP-000665,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000666,PLACE,NG-PLC-000666,NGP-000666,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000667,PLACE,NG-PLC-000667,NGP-000667,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000668,PLACE,NG-PLC-000668,NGP-000668,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000669,PLACE,NG-PLC-000669,NGP-000669,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000670,PLACE,NG-PLC-000670,NGP-000670,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000671,PLACE,NG-PLC-000671,NGP-000671,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000672,PLACE,NG-PLC-000672,NGP-000672,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000673,PLACE,NG-PLC-000673,NGP-000673,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000674,PLACE,NG-PLC-000674,NGP-000674,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000675,PLACE,NG-PLC-000675,NGP-000675,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000676,PLACE,NG-PLC-000676,NGP-000676,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000677,PLACE,NG-PLC-000677,NGP-000677,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000678,PLACE,NG-PLC-000678,NGP-000678,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000679,PLACE,NG-PLC-000679,NGP-000679,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000680,PLACE,NG-PLC-000680,NGP-000680,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000681,PLACE,NG-PLC-000681,NGP-000681,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000682,PLACE,NG-PLC-000682,NGP-000682,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000683,PLACE,NG-PLC-000683,NGP-000683,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000684,PLACE,NG-PLC-000684,NGP-000684,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000685,PLACE,NG-PLC-000685,NGP-000685,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000686,PLACE,NG-PLC-000686,NGP-000686,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000687,PLACE,NG-PLC-000687,NGP-000687,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000688,PLACE,NG-PLC-000688,NGP-000688,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000689,PLACE,NG-PLC-000689,NGP-000689,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000690,PLACE,NG-PLC-000690,NGP-000690,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000691,PLACE,NG-PLC-000691,NGP-000691,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000692,PLACE,NG-PLC-000692,NGP-000692,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000693,PLACE,NG-PLC-000693,NGP-000693,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000694,PLACE,NG-PLC-000694,NGP-000694,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000695,PLACE,NG-PLC-000695,NGP-000695,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000696,PLACE,NG-PLC-000696,NGP-000696,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000697,PLACE,NG-PLC-000697,NGP-000697,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000698,PLACE,NG-PLC-000698,NGP-000698,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000699,PLACE,NG-PLC-000699,NGP-000699,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:place:NG-PLC-000700,PLACE,NG-PLC-000700,NGP-000700,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Spatial association remains deferred until governed settlement geometry exists.
assocand:nngla:administrative_area:NG-ADM-000001,ADMINISTRATIVE_AREA,NG-ADM-000001,NGR-01,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000002,ADMINISTRATIVE_AREA,NG-ADM-000002,NGR-02,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000003,ADMINISTRATIVE_AREA,NG-ADM-000003,NGR-03,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000004,ADMINISTRATIVE_AREA,NG-ADM-000004,NGR-04,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000005,ADMINISTRATIVE_AREA,NG-ADM-000005,NGR-05,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000006,ADMINISTRATIVE_AREA,NG-ADM-000006,NGR-06,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000007,ADMINISTRATIVE_AREA,NG-ADM-000007,NGR-07,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000008,ADMINISTRATIVE_AREA,NG-ADM-000008,NGR-08,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000009,ADMINISTRATIVE_AREA,NG-ADM-000009,NGP-000001,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000010,ADMINISTRATIVE_AREA,NG-ADM-000010,NGP-000002,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000011,ADMINISTRATIVE_AREA,NG-ADM-000011,NGP-000003,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000012,ADMINISTRATIVE_AREA,NG-ADM-000012,NGP-000004,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000013,ADMINISTRATIVE_AREA,NG-ADM-000013,NGP-000005,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000014,ADMINISTRATIVE_AREA,NG-ADM-000014,NGP-000006,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000015,ADMINISTRATIVE_AREA,NG-ADM-000015,NGP-000007,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000016,ADMINISTRATIVE_AREA,NG-ADM-000016,NGP-000008,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000017,ADMINISTRATIVE_AREA,NG-ADM-000017,NGP-000009,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000018,ADMINISTRATIVE_AREA,NG-ADM-000018,NGP-000010,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000019,ADMINISTRATIVE_AREA,NG-ADM-000019,NGP-000011,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000020,ADMINISTRATIVE_AREA,NG-ADM-000020,NGP-000012,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000021,ADMINISTRATIVE_AREA,NG-ADM-000021,NGP-000040,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000022,ADMINISTRATIVE_AREA,NG-ADM-000022,NGP-000041,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000023,ADMINISTRATIVE_AREA,NG-ADM-000023,NGP-000042,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000024,ADMINISTRATIVE_AREA,NG-ADM-000024,NGP-000043,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000025,ADMINISTRATIVE_AREA,NG-ADM-000025,NGP-000044,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000026,ADMINISTRATIVE_AREA,NG-ADM-000026,NGP-000045,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000027,ADMINISTRATIVE_AREA,NG-ADM-000027,NGP-000046,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000028,ADMINISTRATIVE_AREA,NG-ADM-000028,NGP-000047,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000029,ADMINISTRATIVE_AREA,NG-ADM-000029,NGP-000048,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000030,ADMINISTRATIVE_AREA,NG-ADM-000030,NGP-000084,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000031,ADMINISTRATIVE_AREA,NG-ADM-000031,NGP-000085,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000032,ADMINISTRATIVE_AREA,NG-ADM-000032,NGP-000086,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000033,ADMINISTRATIVE_AREA,NG-ADM-000033,NGP-000087,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000034,ADMINISTRATIVE_AREA,NG-ADM-000034,NGP-000088,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000035,ADMINISTRATIVE_AREA,NG-ADM-000035,NGP-000089,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000036,ADMINISTRATIVE_AREA,NG-ADM-000036,NGP-000090,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000037,ADMINISTRATIVE_AREA,NG-ADM-000037,NGP-000091,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000038,ADMINISTRATIVE_AREA,NG-ADM-000038,NGP-000092,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000039,ADMINISTRATIVE_AREA,NG-ADM-000039,NGP-000093,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000040,ADMINISTRATIVE_AREA,NG-ADM-000040,NGP-000094,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000041,ADMINISTRATIVE_AREA,NG-ADM-000041,NGP-000095,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000042,ADMINISTRATIVE_AREA,NG-ADM-000042,NGP-000096,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
assocand:nngla:administrative_area:NG-ADM-000043,ADMINISTRATIVE_AREA,NG-ADM-000043,NGP-000097,,,,DEFERRED_NO_GEOMETRY,CANONICAL_IDENTITY_CONFIRMED_BUT_NO_GOVERNED_ASSOCIABLE_GEOMETRY_EXISTS,SHARED_REFERENCE,Boundary geometry remains deferred; no polygon is fabricated from hierarchy alone.
