relationship_id,road_id,relationship_type,object_id,evidence_basis,longitude,latitude,runtime_effect_scope
roadrel:nngla:9e3a11fbaaf14a0caf57c3888510bb5598faa4f13316c62240491d844cb82e26,NG-RD-000028,ENDS_AT_PLACE,NG-PLC-000073,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.813421000,1.390154000,SHARED_REFERENCE
roadrel:nngla:9ee27ac7c42ea489a3d5fe34bcd92d58efb354e77039648d90c068443b46bdf8,NG-RD-000081,ENDS_AT_PLACE,NG-PLC-000069,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.689888000,0.710258000,SHARED_REFERENCE
roadrel:nngla:9f1eb4a37ee6bb86528f89f4f0a13a4b04e9e244d649355bbbc7d175f8b513eb,NG-RD-000162,STARTS_AT_PLACE,NG-PLC-000120,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.902790000,2.964776000,SHARED_REFERENCE
roadrel:nngla:9f2c431ac06948400a00f97e064a0dd0c86b3881668a43c5b02eeecd2171a7a8,NG-RD-000175,ENDS_AT_PLACE,NG-PLC-000202,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.958734000,-3.471485000,SHARED_REFERENCE
roadrel:nngla:9f38fb571047715021181a2aeb0056f5afebafcad7fba8a746ce2f2de3c7862d,NG-RD-000112,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:9f9630c117dfb2028300627df503f55a6c2b1ea565dfc2f0a74538304545cee1,NG-RD-000335,STARTS_AT_PLACE,NG-PLC-000318,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.611669000,5.480675000,SHARED_REFERENCE
roadrel:nngla:9fb3c5c0aad4f130ef1dcaec2791a46281b908c773c92cc858cdaade4c047073,NG-RD-000319,STARTS_AT_PLACE,NG-PLC-000260,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.406428000,5.633846000,SHARED_REFERENCE
roadrel:nngla:9fd7e9df544331d50ff1474c5192eeeb5574a1b2635d7f094e55b1fdc58e1ed3,NG-RD-000213,STARTS_AT_PLACE,NG-PLC-000253,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.808384000,-3.642869000,SHARED_REFERENCE
roadrel:nngla:a0001771590fb77dcb81b9036605bf856623c097c1f8c4e5c87b9d3347b35bce,NG-RD-000199,STARTS_AT_PLACE,NG-PLC-000193,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.762770000,-3.256474000,SHARED_REFERENCE
roadrel:nngla:a04f7b59b3e85c20e79930aeddd4445f3c7827a1d8b36962ef7c08645a95e2ec,NG-RD-000345,ENDS_AT_PLACE,NG-PLC-000301,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.408913000,5.788486000,SHARED_REFERENCE
roadrel:nngla:a0942bd5bb493c8cd2a4a907d71b91f712c59d58369b2f6245a2a8e908b59dba,NG-RD-000344,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a14db1f48639027f4dcd04aea019ddf02b4537398e2953814eb050edb691570d,NG-RD-000232,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a1712ae312ea3e61f46ed99349315d3ca11ea41388fc92b7e3eafce4a2434bce,NG-RD-000268,STARTS_AT_PLACE,NG-PLC-000283,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.867545000,5.969485000,SHARED_REFERENCE
roadrel:nngla:a1b9edf388d760bcc37425f7824dae1b8224677b6791535cefd2a48e8817eb27,NG-RD-000244,STARTS_AT_PLACE,NG-PLC-000237,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.015960000,-3.876926000,SHARED_REFERENCE
roadrel:nngla:a22ca4c15e6eac1c0d1fdf9abc74ece7392e00a294828e17ae1a7a9cda3f7c78,NG-RD-000145,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a23398f5e1f902dc6e36024b3945cff295b163b4920bcb59c6149eece73ff324,NG-RD-000073,STARTS_AT_PLACE,NG-PLC-000015,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.417960000,0.675074000,SHARED_REFERENCE
roadrel:nngla:a243fe55facc9e8d4b1f337e1d0224720ef636a6450ebf6567e2fd02a1b126a4,NG-RD-000267,ENDS_AT_PLACE,NG-PLC-000269,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.077638000,5.053330000,SHARED_REFERENCE
roadrel:nngla:a264efe9534b7b5f0e2b9e3ca4b5f271c8e371830b9c0154736728b7eeaabc0c,NG-RD-000346,WITHIN_ADMIN_REGION,NGR-05,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a28b6c395470b1e21a843cb24a575ecdb1ebea1b2aa91be7c59f2cae6fd97f5b,NG-RD-000242,ENDS_AT_PLACE,NG-PLC-000245,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.311646000,-3.229894000,SHARED_REFERENCE
roadrel:nngla:a2b4765a91914f768a419d70ba81b8031f63306247be36dad45ff77cea156557,NG-RD-000347,WITHIN_ADMIN_REGION,NGR-05,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a2fb669c90d9b99467f797a808e1c9fccdd3d64928915587b3232a3313d6bb0a,NG-RD-000332,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a35e4fefa75076c3ff4aa9cc26d7f6082e759592b38654c40f1e5837b58a5231,NG-RD-000318,ENDS_AT_PLACE,NG-PLC-000339,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.169614000,5.594117000,SHARED_REFERENCE
roadrel:nngla:a35f5ec4e4ef28928353481e4b630bf9f77f0ae04fff3b0a9524d6cd42787723,NG-RD-000313,ENDS_AT_PLACE,NG-PLC-000275,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.031716000,5.276005000,SHARED_REFERENCE
roadrel:nngla:a3d293c0b9a167428ba62be7ea1a46f4324df60815e1c1692bcd82a0560f5ec3,NG-RD-000288,ENDS_AT_PLACE,NG-PLC-000304,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.681025000,5.426473000,SHARED_REFERENCE
roadrel:nngla:a3d2fed87a09558615b61cf3693eb36c9a58e386b561d7eb73ecfa42193fa178,NG-RD-000077,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a3e53bf1bb0880528afda3f4ddb473962a82869e6354a11838d69afa314b4c29,NG-RD-000029,ENDS_AT_PLACE,NG-PLC-000019,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.462935000,0.818751000,SHARED_REFERENCE
roadrel:nngla:a3f484c40aa25b9830dbcd0ccd941087f1bac849b41eaa9c32a4cce4c1aabfdb,NG-RD-000214,ENDS_AT_PLACE,NG-PLC-000237,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.015960000,-3.876926000,SHARED_REFERENCE
roadrel:nngla:a42d80e3ab633ea85bda28af6515abfaa007198910e13a8c74902446c63c81a1,NG-RD-000018,ENDS_AT_PLACE,NG-PLC-000068,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.800238000,0.437708000,SHARED_REFERENCE
roadrel:nngla:a42f7b51b275593bbd8021ec10923945b51e321b38c2bb8e01007db34e9db786,NG-RD-000282,STARTS_AT_PLACE,NG-PLC-000279,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.215314000,5.250069000,SHARED_REFERENCE
roadrel:nngla:a4366b486bc856c984792f727aa4b871b21e9bd6028a3823de6279de6097524b,NG-RD-000300,ENDS_AT_PLACE,NG-PLC-000344,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.070717000,5.290308000,SHARED_REFERENCE
roadrel:nngla:a4997dda3187e7f2890b86ae2326906c85382a28cf4988120fc325ce80d863d2,NG-RD-000051,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a4e83e7912110921ffb141512dd41b8d5041722983ead563b344918c635b2160,NG-RD-000044,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a55fca91844f593f6aa97c288105c413e2ee1d63d2b013b34276e54bbabeaa8b,NG-RD-000008,STARTS_AT_PLACE,NG-PLC-000031,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.072459000,0.980246000,SHARED_REFERENCE
roadrel:nngla:a5a78c37591561f45f6c7bede99b177a6eb7ab27e6ba32fcdcd3707da7507c65,NG-RD-000136,STARTS_AT_PLACE,NG-PLC-000101,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.304061000,3.558219000,SHARED_REFERENCE
roadrel:nngla:a5f4991d5ada2b8af0911a5eb321c32d383edb3b3ec16eedce1e069babddbe82,NG-RD-000319,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a679b24b7701453dba2cbcfb3c76be8318f166a2fe229dd46dc7347afd33c69d,NG-RD-000231,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a6893313d6d3fbb94686596010893e15d75f6c957a63badfaa1c8ae98982cc6a,NG-RD-000213,ENDS_AT_PLACE,NG-PLC-000238,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.909017000,-3.692653000,SHARED_REFERENCE
roadrel:nngla:a6d2055b1a790619154c484a7ae9a9dc5b464d0bbdac8180bcf1650c77c59890,NG-RD-000275,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a6e21c499fec41a27a0224d9058de9274b119b636206f0cc746462cb4bba81a2,NG-RD-000244,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a705962b897b82b437cc4ee497e2381414b8a5f9a270feb0e398252acb9e379c,NG-RD-000249,STARTS_AT_PLACE,NG-PLC-000211,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.205414000,-2.674905000,SHARED_REFERENCE
roadrel:nngla:a7e49d117d075cb9f3b743c4567114f3abe3869d50dbb5127b3802b2673ba433,NG-RD-000201,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a8133c96ddcdcbb3eff464c2c33a95e349e3c3d48205aa3de52ad9bf05d91b4f,NG-RD-000153,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a83b4b7e87b0a2b5fddfeddec01407181d1afe35c8372842c288994834941bcd,NG-RD-000333,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a83c0c7c76d889352eb5f58f307e1102a29f583cf07d30128a3fec6cc7358ecb,NG-RD-000076,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:a8ec5560cd94fde5b4c5f7ab416622f433e357e0e8f5cbad49bbee72ed1ec5ed,NG-RD-000016,ENDS_AT_PLACE,NG-PLC-000062,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.200177000,0.970407000,SHARED_REFERENCE
roadrel:nngla:a956c60f7f4a2d8fd8d1dd95037c9c126f8275fea3ebbf60b1aaef461c9a1cca,NG-RD-000095,STARTS_AT_PLACE,NG-PLC-000102,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.267299000,3.328735000,SHARED_REFERENCE
roadrel:nngla:a9e9b84749e2a1b84fb59ab4c9cde20ab3b65667226a9455bb8ba9fe9905da9e,NG-RD-000151,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:aa17b381aacbc5e8aafe613450dee218db6b66ff5f24bbed414cbdf9163a59b6,NG-RD-000243,ENDS_AT_PLACE,NG-PLC-000207,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.579482000,-2.757602000,SHARED_REFERENCE
roadrel:nngla:aa54072896f4b26ed133a6d7efb9662bdbd0df334c1dee469cfccf957025b898,NG-RD-000156,ENDS_AT_PLACE,NG-PLC-000129,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.362274000,2.800595000,SHARED_REFERENCE
roadrel:nngla:aa99f50aa1bbb9cb5b2c9d58bfc040ca8ab342b918695c1d488a6246682df3b7,NG-RD-000298,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:aab5525011d2b961051fe8301683f9afc5f56443e728a13785646760cc13bb7e,NG-RD-000016,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:aab6a00780f060376267e86fd5a8807dbdfba5880566a4d840b028b094e26389,NG-RD-000047,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:aac3065d320bb1d0f5d291e993a498057565f05177605596ffb7a300fc36b387,NG-RD-000336,STARTS_AT_PLACE,NG-PLC-000308,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.899177000,5.937358000,SHARED_REFERENCE
roadrel:nngla:aae4a6e9cea9d4a7b86907a7173265aef1fad8b491947a96454e6463f1ae4dd1,NG-RD-000182,STARTS_AT_PLACE,NG-PLC-000210,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.098915000,-3.021710000,SHARED_REFERENCE
roadrel:nngla:ab068674eeed451d5689e7802634d9993629cdb80ae7d97b68aaecdb950c34bc,NG-RD-000192,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ab4c12f484ff13aa03e3691e56ac3979674a0d520e2e5c7175fb0d90b1b9d7b7,NG-RD-000038,ENDS_AT_PLACE,NG-PLC-000030,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.127120000,0.832912000,SHARED_REFERENCE
roadrel:nngla:abbc133d108213a7e63fd7a3230f999f76ee2ae1bc39b3b43a70086f233b5002,NG-RD-000305,ENDS_AT_PLACE,NG-PLC-000311,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.253031000,5.363567000,SHARED_REFERENCE
roadrel:nngla:abe48953a0a6dd12f6e5d1c88377cf7754f07aa87762010f7c8ce03f21532e7f,NG-RD-000094,ENDS_AT_PLACE,NG-PLC-000091,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.273224000,3.472402000,SHARED_REFERENCE
roadrel:nngla:ac68c6025ebc16655598a0ceca6f64a7d3f6eddebfbf94aabe87642540eb2279,NG-RD-000234,STARTS_AT_PLACE,NG-PLC-000253,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.808384000,-3.642869000,SHARED_REFERENCE
roadrel:nngla:ac854135ce86f44cd4007fff7f633ca2c4ef6e88347d64be778d8f306df88b58,NG-RD-000342,ENDS_AT_PLACE,NG-PLC-000315,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.969899000,5.242840000,SHARED_REFERENCE
roadrel:nngla:acc411450a0ed3db77de3a1135d57f57623d354455163d479144e2c099cf6da6,NG-RD-000232,STARTS_AT_PLACE,NG-PLC-000192,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.567682000,-3.188923000,SHARED_REFERENCE
roadrel:nngla:accd3b0e9acd557636a1a2f39d987545a3ef491a080aaffe6ab17025bf23ea7d,NG-RD-000007,STARTS_AT_PLACE,NG-PLC-000082,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.734867000,0.368900000,SHARED_REFERENCE
roadrel:nngla:acf234f66705601167414e2361d1955573ca4ad192e21dc2bed24d9de2573441,NG-RD-000017,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ad327ecbb34e454ee9e341ac241ad34f49ac9190b0953bc7e0e6330d93981076,NG-RD-000218,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:ad76360063447be010fb693ac79df73d61758b3eedac178b65848338185659e4,NG-RD-000072,STARTS_AT_PLACE,NG-PLC-000013,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.542436000,0.968068000,SHARED_REFERENCE
roadrel:nngla:ad7f57622331421a82aecde53ee71d96932e7b862d3e5959739393eddfe485e9,NG-RD-000075,STARTS_AT_PLACE,NG-PLC-000077,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.998474000,1.054198000,SHARED_REFERENCE
roadrel:nngla:ade41d98659abfed00d2b021f12d0eda00eb01009af47856e40f0a4028b21f87,NG-RD-000267,STARTS_AT_PLACE,NG-PLC-000266,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.050017000,5.086787000,SHARED_REFERENCE
roadrel:nngla:ae27470da6934af091f79767e43da4872aa1ca177992d64ebdebe4331d8c7ab7,NG-RD-000035,STARTS_AT_PLACE,NG-PLC-000059,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.094774000,0.943929000,SHARED_REFERENCE
roadrel:nngla:ae60e56808de57d5eb15edd34594cd8f939aff6ec4d0370e9a0054af3fa30165,NG-RD-000019,ENDS_AT_PLACE,NG-PLC-000036,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.013309000,1.348499000,SHARED_REFERENCE
roadrel:nngla:ae9911734ce92dda421e76a7c83c9c2afd51d6f355869f4f3f76afb631cc8056,NG-RD-000124,STARTS_AT_PLACE,NG-PLC-000164,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.004483000,3.247523000,SHARED_REFERENCE
roadrel:nngla:aebaa7fd36744f6701c17ef72547bc9948b55d07737e550099523fc51e3abd30,NG-RD-000266,STARTS_AT_PLACE,NG-PLC-000268,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.102017000,5.149745000,SHARED_REFERENCE
roadrel:nngla:af33830cead1605dbd4946df7f91b507a2f86ad71fdad0622b5828b83803bb77,NG-RD-000181,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:af546b987bebc6039bfb2273ae086c9d8b6e88fa9f22cc83f43659df7098014a,NG-RD-000157,ENDS_AT_PLACE,NG-PLC-000114,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.857105000,3.521022000,SHARED_REFERENCE
roadrel:nngla:af9f2b04273a8409a0a5a3d88e4038c44c45e859e89c79052186c9c275e5fda9,NG-RD-000037,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:afefb24afd28b981c27868dcc741b49f98ff12406ea07adc61712f4a249db386,NG-RD-000127,ENDS_AT_PLACE,NG-PLC-000172,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.822603000,3.457854000,SHARED_REFERENCE
roadrel:nngla:b0047e38cfb9314775a80afdb7246e7cce1c68a4cc794d25547f87bc46691d14,NG-RD-000338,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b07d959fe9949935f0509a0db5c448495616cbb9e5fa7c9e78ddf10684107d3a,NG-RD-000162,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b085488bdcdd0063db2b240ded034a27c3c97ef8f5cb0bccb5c86a9001d4000b,NG-RD-000261,STARTS_AT_PLACE,NG-PLC-000258,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.080000000,5.092533000,SHARED_REFERENCE
roadrel:nngla:b0a17391a71db8dd69e00609d76d0c6475b2fcfbbe2466d56630e54e50cd707f,NG-RD-000121,STARTS_AT_PLACE,NG-PLC-000139,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.038082000,3.349519000,SHARED_REFERENCE
roadrel:nngla:b1119ee3a1b7c1c7b1fc4bf000f30dbb2564adcfeff0fb047a07879512d900d3,NG-RD-000139,ENDS_AT_PLACE,NG-PLC-000122,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.862705000,3.568286000,SHARED_REFERENCE
roadrel:nngla:b141976180be79867cd5cdadcb8927fd83340e240a6e1b665726161c5c0f5cb8,NG-RD-000173,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b173291a337ae5e677dfeb2b7fd69ad2dbeb8fa60359a83441757593047124e6,NG-RD-000287,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b1b7dfe33242bceddec4e2e5fe426da53fa3a1ebd7c9bf2d5d4a98fb9068b842,NG-RD-000272,STARTS_AT_PLACE,NG-PLC-000326,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.514796000,5.448110000,SHARED_REFERENCE
roadrel:nngla:b1bdd206a7242ded5fd458d5ecf3976ebd4ed59f11c44d86a3f7aaf2d26fdb3b,NG-RD-000098,WITHIN_ADMIN_REGION,NGR-02,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b1cb61cb06bd4aa1ac4dc1404f7c6eda4c36d46ebc52cfe1ced9f355475d7730,NG-RD-000006,STARTS_AT_PLACE,NG-PLC-000016,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.239219000,1.015171000,SHARED_REFERENCE
roadrel:nngla:b1d705f2103058d1af196b0da5fcc0ab92d77afad41efc68b5c965f422cacf13,NG-RD-000206,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b26307a75734d514e861122c3d4c41f8450bca1a5b0676661db398c13bd481a2,NG-RD-000301,STARTS_AT_PLACE,NG-PLC-000288,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,38.512239000,5.425656000,SHARED_REFERENCE
roadrel:nngla:b31c8dc1fbab8af3fd6d9dd91c7f1a209f666d4c35acc746083f57bf2016d12e,NG-RD-000313,WITHIN_ADMIN_REGION,NGR-04,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b3b7f2fe0d9effdf86445119df855d681b67d05ca1194e1bb835aa4ae1e4e4c7,NG-RD-000035,ENDS_AT_PLACE,NG-PLC-000062,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.200177000,0.970407000,SHARED_REFERENCE
roadrel:nngla:b40998217f3c5023ef2905972dae25494b49393eb7689aea8b8a93db2c7c4160,NG-RD-000062,ENDS_AT_PLACE,NG-PLC-000077,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,35.998474000,1.054198000,SHARED_REFERENCE
roadrel:nngla:b41e9f1bbaa6cf311ac9a94b8012c906725f99be1a889a9ee3e953db35fddf04,NG-RD-000216,STARTS_AT_PLACE,NG-PLC-000182,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.612259000,-3.297789000,SHARED_REFERENCE
roadrel:nngla:b47d4114a26a590ffc62fdaf8a0b4b4ab17b5ccde7d87d86bc232146a0572374,NG-RD-000070,ENDS_AT_PLACE,NG-PLC-000044,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.955010000,0.628082000,SHARED_REFERENCE
roadrel:nngla:b49420de0e932eff78cf4ab95e5b2a24132cef40e0a661a49857e74fdeb9cc5c,NG-RD-000147,STARTS_AT_PLACE,NG-PLC-000150,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.185587000,2.775632000,SHARED_REFERENCE
roadrel:nngla:b4b0bb73f7d0fe66a6e76bf87679ef417833bf3fd129533ade836e0d7c351e1b,NG-RD-000026,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b50a42a6ef8e2397749427f2ee9f5454dfc7064e9cb3b1156e14aa55d8516e98,NG-RD-000174,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b534e614c2eeac38a50704b5eab89d7208285d5eb248afccdd3385e314b5e6e5,NG-RD-000023,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b5beb62152918d1618b8cf12f46615d72a004a500876caaed9d988d82f87bdc5,NG-RD-000215,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b5e56c8bf672b9a605782e117fd4d2c64635e3cf611e63b41050dc96bb83f0a0,NG-RD-000036,ENDS_AT_PLACE,NG-PLC-000014,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,36.618704000,0.921738000,SHARED_REFERENCE
roadrel:nngla:b62a7e297bba972c0e88575a2b2e7e5be91a94884667c6d7f699dbd2d5772fa0,NG-RD-000230,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b68c2b1d2c2d7205134e107e9d38b53b5d03af202c44c625ce6e5e3cbfd4f28f,NG-RD-000167,ENDS_AT_PLACE,NG-PLC-000168,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,33.856810000,3.604320000,SHARED_REFERENCE
roadrel:nngla:b6983adaa7cdac51ad445dcf677b1e3b8cdbd9db1d27d46033f866153bad8668,NG-RD-000183,WITHIN_ADMIN_REGION,NGR-03,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b6cf1e78ba59601ccac6d850b7375fbc914d38eac30139acd6fb21ffdbb70cf8,NG-RD-000022,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b729d9488d636f2eef8fb79784aaf655816c8b03fc26b1520f117b9592c1c150,NG-RD-000025,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b7dcaffe3957769553ba670c04efecdab69a05d5df9c47bd8491dbf551265300,NG-RD-000345,CROSSES_RIVER,river:novegeo:r000001,GEOMETRIC_INTERSECTION_NOT_BRIDGE_ASSERTION,38.221730660,5.851067860,SHARED_REFERENCE
roadrel:nngla:b7fdb1aa1a2f855e4953009c5df312af4fb2530cf8de807a32ba4ac77ac321f7,NG-RD-000006,WITHIN_ADMIN_REGION,NGR-01,BUNDLE19B_REGION_CONTAINMENT,,,SHARED_REFERENCE
roadrel:nngla:b8353649423e99a5c2c50c5ada95c225eafe1e5e1ceeec2f3826bc39dd12159b,NG-RD-000131,STARTS_AT_PLACE,NG-PLC-000099,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,34.079411000,3.409132000,SHARED_REFERENCE
roadrel:nngla:b83f7e9415c282407770bc28d5624daf47678645db089a7a64a206239d1ed66d,NG-RD-000231,STARTS_AT_PLACE,NG-PLC-000219,BUNDLE19A_PLACE_REFERENCE_ENDPOINT,37.164079000,-2.805085000,SHARED_REFERENCE
