connection_id,node_id,road_segment_id,road_id,endpoint_role,runtime_effect_scope
roadconn:nngla:5ab23b61129ea6a2219fb4ad38021a5525eaed3946474b97c1591f728f179198,roadnode:nngla:d4a2f3af82ad3b6b28d78867ae53444bcaa832498af11309d3a6b5fcf75006c3,roadseg:nngla:55a909a840402f8d79ec5b5f72e12c525a20718bc6f231ee4eb3f76acd816ded,NG-RD-000217,END,SHARED_REFERENCE
roadconn:nngla:640467728003366b6a659f35e72c47a78fb3100f779b4cef4259ccef08dc836c,roadnode:nngla:412197d12925f9c96edf57e45145cb9de39935b7b0e3e2f36086654c36293c6c,roadseg:nngla:9e32f5554e5bd9ffe61af9823521f07401b40e0ba9076b2745312aaf174d31fc,NG-RD-000218,START,SHARED_REFERENCE
roadconn:nngla:7c3979c105d1cd3b5673b7735e1d4cb4c1088b6bc739462f37ec8d9b5caf1172,roadnode:nngla:d47214ac7a5f4b4b5cda9d75727b1f1e5f13ff61c99700a34d65413737ba6ccd,roadseg:nngla:9e32f5554e5bd9ffe61af9823521f07401b40e0ba9076b2745312aaf174d31fc,NG-RD-000218,END,SHARED_REFERENCE
roadconn:nngla:de69fb7ff539bcde2be15f4ebf6841ade2778c2a9dd5efa1d2c0de091ff9b332,roadnode:nngla:4fca602754f562d13dc0e14eb513cd0779a3ecbfb9a67daf0be50d89dbb1c383,roadseg:nngla:664d29871df33ee516635042d314e26a4c7b6124fa7636b8119eafb26313f019,NG-RD-000219,START,SHARED_REFERENCE
roadconn:nngla:74041f701cf0feb105cd439de02dc5fd79d9876372a6856df776332c65626ef7,roadnode:nngla:45c2191070e13609d95371fc01ddb6a687f1c92e7ec722bbdb6e47b84162cab2,roadseg:nngla:664d29871df33ee516635042d314e26a4c7b6124fa7636b8119eafb26313f019,NG-RD-000219,END,SHARED_REFERENCE
roadconn:nngla:53b2a94a3108b7b1860a244d5b9507a52822f6fb9ebfe47de561dd856772be7c,roadnode:nngla:9aa81bf846949b0f52026b2442d4d349b969571394e13880d2ef8265c053dd9b,roadseg:nngla:ed303064966d944eae027bcd610972835a91439f5329b82ec9934dab8d750877,NG-RD-000220,START,SHARED_REFERENCE
roadconn:nngla:570809f06fe62c9c6a137f460dc913e9e4991b5f739440ab6da1975628827180,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,roadseg:nngla:ed303064966d944eae027bcd610972835a91439f5329b82ec9934dab8d750877,NG-RD-000220,END,SHARED_REFERENCE
roadconn:nngla:9d80aa3ef1384aca57f4e07d6ad83745103a9c4a418eaa94c062693190a43c9e,roadnode:nngla:3e9f930bfad0c39b9d101aebd6a1aa18a6ea73013c4178417472ec9568696349,roadseg:nngla:5fa4af283d06094ff5454130b3a80cb76d7d48579b525cd02a69737818c51313,NG-RD-000221,START,SHARED_REFERENCE
roadconn:nngla:aa456f3d1a49e3f0d1194885a28818157a36eb9aebbc36d92249ed1d416b9899,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadseg:nngla:5fa4af283d06094ff5454130b3a80cb76d7d48579b525cd02a69737818c51313,NG-RD-000221,END,SHARED_REFERENCE
roadconn:nngla:18f4db097f197203f052cb9ac77fb6d28fa4963dd68697407342c6c2cf437e43,roadnode:nngla:3790a9c303b253e867df8455f5cb35cf1c5d04e54449111783befb53bee0c383,roadseg:nngla:f54ff94f1e4265de9e0e32078004f77946f60d164127020bf53992e185d04c3e,NG-RD-000222,START,SHARED_REFERENCE
roadconn:nngla:d0d222cef34e9c38dabe2c0d8732b14272ce892775ac9ac678d0abcc2cbaa800,roadnode:nngla:eace3325a379d693ee89fd62bbfb977a683952610dc9ce04c944c1f0b817dddc,roadseg:nngla:f54ff94f1e4265de9e0e32078004f77946f60d164127020bf53992e185d04c3e,NG-RD-000222,END,SHARED_REFERENCE
roadconn:nngla:41b2d32be65185fcf489ad649a2dc8fc7cc09fe44d0d664ca89c76a56e470d09,roadnode:nngla:d4a2f3af82ad3b6b28d78867ae53444bcaa832498af11309d3a6b5fcf75006c3,roadseg:nngla:d710cefa21a09a8042dfcd7b5e8073f5a048f04497f9fbc1b4415a0d6da2e8e0,NG-RD-000223,START,SHARED_REFERENCE
roadconn:nngla:9cced21041da5c6dcd2c4719a13a07c68a4db7f8c3fb9a6b78a31858a8be6204,roadnode:nngla:5e73609127d18963b40e79388a9e41073ad441b5967f0dd1b8cc66448ec8275f,roadseg:nngla:d710cefa21a09a8042dfcd7b5e8073f5a048f04497f9fbc1b4415a0d6da2e8e0,NG-RD-000223,END,SHARED_REFERENCE
roadconn:nngla:fdb22831e79f734d1d646e44527d55ad94323e6e35c7f3d86b4973bbe74115e8,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,roadseg:nngla:cd1ece0dfcbf6351b3f6ab8b1f2a790b0992540baf09f0bd9f24d43a1be78f90,NG-RD-000224,START,SHARED_REFERENCE
roadconn:nngla:a33ebc5eebd5405973042d3f9d74d02a6c3a08300fa2b2dd7cb7d4cf9c8cc93d,roadnode:nngla:784f22c433270e611c6d21299da58de9d0ee05dbdbcca42d7ec114eba4c5976c,roadseg:nngla:cd1ece0dfcbf6351b3f6ab8b1f2a790b0992540baf09f0bd9f24d43a1be78f90,NG-RD-000224,END,SHARED_REFERENCE
roadconn:nngla:39fc17fb881dd911d777c1d4ee08e13e2b89001f594c08e246280c33863d6765,roadnode:nngla:db58420dc8aaed812904313b915a11ca1c95717036d370942228decbb58b11c6,roadseg:nngla:89a8294224be27be38f078431b29f90458cdfefb60dcf6e7c6b78a7eef7ad82a,NG-RD-000225,START,SHARED_REFERENCE
roadconn:nngla:fd6b874521e568589906a496c452e94f47bc57e1b95bc5c772d79c0754006e26,roadnode:nngla:1d19306d36163070f6623b5aa5f9149ff8da199f229a298159860325a541120c,roadseg:nngla:89a8294224be27be38f078431b29f90458cdfefb60dcf6e7c6b78a7eef7ad82a,NG-RD-000225,END,SHARED_REFERENCE
roadconn:nngla:9c1ad8b26ec1fe883a1f0432b8f8b7abadc3d723c1722cc5a8558d23722cf299,roadnode:nngla:2f6e912646f2da89de22dcb3f968b5de1183ccb7c8e567dfc2ce582d6c82e559,roadseg:nngla:c644e0e3785b64e21f5de957aae0eec5e0a98f8b885581f755455c775983d4ea,NG-RD-000226,START,SHARED_REFERENCE
roadconn:nngla:3ef4b611b0f7cead77d5ce9b6308d3859f5061b5826851e0796053f2b0367f91,roadnode:nngla:2e71ed5d13cae3d70cdbdcdd57815d71a4b1b2d05e47a5a53b75b2a452fe7170,roadseg:nngla:c644e0e3785b64e21f5de957aae0eec5e0a98f8b885581f755455c775983d4ea,NG-RD-000226,END,SHARED_REFERENCE
roadconn:nngla:0b4ea62dc0a8e1eae73e5b4c4eda760ed196f4d4499982dc726430722e7a4e6f,roadnode:nngla:bb78bbd9ae2e48dd0916b765ad7a8d8a03dffdd9ee72643fbdbd6d5e72a35dff,roadseg:nngla:53cf3b88a8d6cc7cb19b5d6c98741770604a153b576de9ca3042d8efc99bf223,NG-RD-000227,START,SHARED_REFERENCE
roadconn:nngla:93d67e84cb461896ecd1cbb3163a41a9177bbd1c163d84ce67acfba11911a40d,roadnode:nngla:99dbd431e442401f590ef468bc802739a4b06bb7cfbd4107b1f2d6256905eeda,roadseg:nngla:53cf3b88a8d6cc7cb19b5d6c98741770604a153b576de9ca3042d8efc99bf223,NG-RD-000227,END,SHARED_REFERENCE
roadconn:nngla:3ee64c8451527a564ac1f8e30f7056eba51ce858d71a4d0298bd563ef5647e43,roadnode:nngla:46e9eeb2f95869193815d02a4812f7845ad341e83bea9b09866ea13e55cc9942,roadseg:nngla:d8b3e9e7070e32129f5b968a4a7034ba02111dbcd21c362d8b78ee8818495a61,NG-RD-000228,START,SHARED_REFERENCE
roadconn:nngla:844f75240755572ff3b1e264a2fca2fe7b911066b1dead5e23995a00f65df8ac,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,roadseg:nngla:d8b3e9e7070e32129f5b968a4a7034ba02111dbcd21c362d8b78ee8818495a61,NG-RD-000228,END,SHARED_REFERENCE
roadconn:nngla:475617e736a59c6f81251b97cc10a1bd3804035acc643b51752e5371713b5910,roadnode:nngla:86631eed5b4e80cb75605415629d202395747b399b65f56148aa2a9202d224bf,roadseg:nngla:33a58b690bf2a240740b5e409e10d25d5a3de8a81b49c530f271338553d8e31d,NG-RD-000229,START,SHARED_REFERENCE
roadconn:nngla:ce38dea8525b897e2b1e95616b5e3c9eb75514e50da938e4239d2dd67db8f569,roadnode:nngla:e4ea0f236bd9ecd316d998068220830e3c2652562f01d80e23eb661543aced85,roadseg:nngla:33a58b690bf2a240740b5e409e10d25d5a3de8a81b49c530f271338553d8e31d,NG-RD-000229,END,SHARED_REFERENCE
roadconn:nngla:333d3a3c7833ec9357ab71835fcdc3bf318ca2088ec35896aaf13b41d1122f0e,roadnode:nngla:310611401c4d37dcaa7cf24302bfcdcd08dc56256d2412e06a2b9617e5ca72ae,roadseg:nngla:ec5d37b1179ab7f7f1d6a0f17f0daca2cd951a0d48a5c29babaf13fe6a608dc1,NG-RD-000230,START,SHARED_REFERENCE
roadconn:nngla:9424d94eb0b6cac15db65cd7e6a96f0607172f91a7362bd6961ed231e8467e0c,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,roadseg:nngla:ec5d37b1179ab7f7f1d6a0f17f0daca2cd951a0d48a5c29babaf13fe6a608dc1,NG-RD-000230,END,SHARED_REFERENCE
roadconn:nngla:dc00b59df1ed9b36fbbb6a6c10dfd991fc26cf7b67b701b2caf9cc5b346896bc,roadnode:nngla:19683792257253e1cc99979a24cee159551372fc43681146ea6562582e768bfe,roadseg:nngla:edf17672edc95e0271cccf0a97de809927af70b4e7052c434669276b17df10be,NG-RD-000231,START,SHARED_REFERENCE
roadconn:nngla:be075f067a016e75cb28c649c3691f82dd5067ff0126c9ec0c2b0f33868e901d,roadnode:nngla:3790a9c303b253e867df8455f5cb35cf1c5d04e54449111783befb53bee0c383,roadseg:nngla:edf17672edc95e0271cccf0a97de809927af70b4e7052c434669276b17df10be,NG-RD-000231,END,SHARED_REFERENCE
roadconn:nngla:a87e7d8ea677abd3b4a2142c01d8d28a365b92c9feaf257c2952aa7265217cd5,roadnode:nngla:4fca602754f562d13dc0e14eb513cd0779a3ecbfb9a67daf0be50d89dbb1c383,roadseg:nngla:e93db31e309fe58b1674716c73f7ba98c32e689a27d59f29c65f8a7f376adb22,NG-RD-000232,START,SHARED_REFERENCE
roadconn:nngla:ba1e355c0110460918909d5eee2d2509e068bb77cd7efe6e61c758ae6f7c1f09,roadnode:nngla:7037c135797560c35772aadc261af4091f2e634947937b78efa796027f4f9d60,roadseg:nngla:e93db31e309fe58b1674716c73f7ba98c32e689a27d59f29c65f8a7f376adb22,NG-RD-000232,END,SHARED_REFERENCE
roadconn:nngla:f3124d322749721343ef4bcf12f0990d1a3b6c04eb3ade0a6ac34bbc195d6a61,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadseg:nngla:7ed8db7975b7c38b8be52483068076cffff0fa5c2db7b7443e460e16e9c36ec4,NG-RD-000233,START,SHARED_REFERENCE
roadconn:nngla:3724cc5fb41102869f06f0a2fd44d3bfe245608b46fc424a6868671a7dba5f42,roadnode:nngla:e4ea0f236bd9ecd316d998068220830e3c2652562f01d80e23eb661543aced85,roadseg:nngla:7ed8db7975b7c38b8be52483068076cffff0fa5c2db7b7443e460e16e9c36ec4,NG-RD-000233,END,SHARED_REFERENCE
roadconn:nngla:47206a942f7c7c418be82bbc0face7a9472a611f08747895cd3fa698593261b8,roadnode:nngla:d47214ac7a5f4b4b5cda9d75727b1f1e5f13ff61c99700a34d65413737ba6ccd,roadseg:nngla:836559f1ccc2b080ff6c39185636680a9c4c2d40c5660cecd5c70f2bb6e6922d,NG-RD-000234,START,SHARED_REFERENCE
roadconn:nngla:c643f26e1aca7c4f9666659255f3a2a6bd6c28bc209073ef46eb850b033f4829,roadnode:nngla:bbc08ff934854bdcc7f94cf5c6c5f508d689794f90d4678864254b62afa98536,roadseg:nngla:836559f1ccc2b080ff6c39185636680a9c4c2d40c5660cecd5c70f2bb6e6922d,NG-RD-000234,END,SHARED_REFERENCE
roadconn:nngla:671d5aa4e20b41eccc48dce0fcfca9809bcea761c9ac17d03f9965afdd75c4ca,roadnode:nngla:3790a9c303b253e867df8455f5cb35cf1c5d04e54449111783befb53bee0c383,roadseg:nngla:965d23c8c32f67ef70869744ea518b3b03afa7c4460be4188813a959573a0db1,NG-RD-000235,START,SHARED_REFERENCE
roadconn:nngla:605d50a883d022955b6694961b784d87748003eb419f8c2f1626f82f1bb3e603,roadnode:nngla:46e9eeb2f95869193815d02a4812f7845ad341e83bea9b09866ea13e55cc9942,roadseg:nngla:965d23c8c32f67ef70869744ea518b3b03afa7c4460be4188813a959573a0db1,NG-RD-000235,END,SHARED_REFERENCE
roadconn:nngla:70686db7ef4918ccf92459c0e8f9be2a0303f31a6538854eaf079de384d625fb,roadnode:nngla:9417990480afccd2e09b09bf18738a681f29915e5c9a71c724885615d66ee816,roadseg:nngla:681105203f41a84cdabbe142b079a58fd4bedbdda72cadebe269efaad13081bd,NG-RD-000236,START,SHARED_REFERENCE
roadconn:nngla:7d7daa717174c34969fe6c71c3cb554aa346c3206a5e137339ee537092c0cb87,roadnode:nngla:9aa81bf846949b0f52026b2442d4d349b969571394e13880d2ef8265c053dd9b,roadseg:nngla:681105203f41a84cdabbe142b079a58fd4bedbdda72cadebe269efaad13081bd,NG-RD-000236,END,SHARED_REFERENCE
roadconn:nngla:918b918cf2f80de958be7c9ef437a8028bb8cae8195c30151d6ae71eeec0dc56,roadnode:nngla:19683792257253e1cc99979a24cee159551372fc43681146ea6562582e768bfe,roadseg:nngla:271201c0c0d4fb88688271d74f6b20e08907b6465a0f720d4ff68c9e3e56d448,NG-RD-000237,START,SHARED_REFERENCE
roadconn:nngla:2ac4e10c0526bfbc8dfbc5fedbeb621806616ba53db6654bb7e8aeed3a82d7b8,roadnode:nngla:eace3325a379d693ee89fd62bbfb977a683952610dc9ce04c944c1f0b817dddc,roadseg:nngla:271201c0c0d4fb88688271d74f6b20e08907b6465a0f720d4ff68c9e3e56d448,NG-RD-000237,END,SHARED_REFERENCE
roadconn:nngla:3ba1b99fb98c6b9ad9e7d3eded921ccb66a262187cb874b916e4718040c1b168,roadnode:nngla:3e9f930bfad0c39b9d101aebd6a1aa18a6ea73013c4178417472ec9568696349,roadseg:nngla:c95107b9890702cada0ad46945f0c063877ba2d4824ba78d0ccc2c2c1c59c030,NG-RD-000238,START,SHARED_REFERENCE
roadconn:nngla:773bd3817108e956deb0da42c7d21f4292a2bd597b99eef5ad7f3b15bf87adbb,roadnode:nngla:3f61644a0bd7466abe7c315c59f7275e3a423b303f37d63378e9aa2c0b224508,roadseg:nngla:c95107b9890702cada0ad46945f0c063877ba2d4824ba78d0ccc2c2c1c59c030,NG-RD-000238,END,SHARED_REFERENCE
roadconn:nngla:b439216fcc72c38dda8440b9ad7f54b1f456eff65186517e538f52af68abad3c,roadnode:nngla:2c741c0a239298ba1e71fd2b92fbe7ac9439d2b9f2362a46c15dd46b98a45c15,roadseg:nngla:7e99a8d603a60187c4fdc2c98c100acfb05b8116cbe2a22786ab51ecd306fc2f,NG-RD-000239,START,SHARED_REFERENCE
roadconn:nngla:f0115ce307c0468c0dc40a9ddce7ac91a50b05552729f6b686a75e70cf1591cb,roadnode:nngla:e4ea0f236bd9ecd316d998068220830e3c2652562f01d80e23eb661543aced85,roadseg:nngla:7e99a8d603a60187c4fdc2c98c100acfb05b8116cbe2a22786ab51ecd306fc2f,NG-RD-000239,END,SHARED_REFERENCE
roadconn:nngla:7d34bedc11937e94288cb12286f4b83af8278c51010da4a110d1145f5f81e750,roadnode:nngla:90982683e63aea720facf7844ee513e22d2d33e8ea0dc37da5a188c080409d41,roadseg:nngla:4b6ac616cdab1ea5380ab80af7fe49e14704387dd4ee7f2a93931a63a6773595,NG-RD-000240,START,SHARED_REFERENCE
roadconn:nngla:d48980fed2e0ebb6dd8ff7408485e1dfac8b05530619cf1ba26cdbd99fdbc75d,roadnode:nngla:6676155f6a707659768c3d9b065f02ee312e1167479dcd4543a62ee968190010,roadseg:nngla:4b6ac616cdab1ea5380ab80af7fe49e14704387dd4ee7f2a93931a63a6773595,NG-RD-000240,END,SHARED_REFERENCE
roadconn:nngla:2b7a2bf441f480d47f1ce8f807412064bcd041ae0813a8a5d6e96910e1b26d4f,roadnode:nngla:2c741c0a239298ba1e71fd2b92fbe7ac9439d2b9f2362a46c15dd46b98a45c15,roadseg:nngla:f4d74aabf077f288068eb80307c5d401dad7667a22042ad786a97a3e6c13888b,NG-RD-000241,START,SHARED_REFERENCE
roadconn:nngla:5c6010d62331105c1d9ca4a94cf5f7a8e2a5e1c806fce66f053a8568a9ad551b,roadnode:nngla:b9817fbc8fc5b1381169ad130529884117608823c9ef897639e1d67967c56671,roadseg:nngla:f4d74aabf077f288068eb80307c5d401dad7667a22042ad786a97a3e6c13888b,NG-RD-000241,END,SHARED_REFERENCE
roadconn:nngla:9b8d0afc4008587e5ce99c35aec8729ebf58a16034286598f1b3866615173c01,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,roadseg:nngla:d00110e4b0b89e9b49067f44b09637c56be9e2b41e2d88a4a1a4c1b3f0c482f0,NG-RD-000242,START,SHARED_REFERENCE
roadconn:nngla:2709402edc4535d0c6d032f9ff7a280014db2f25ad292f588d4d7e33ab759f6a,roadnode:nngla:089ffb8c438783d7d6905997d365d556ae9dbce2581801d9a407aa4e1e646a7a,roadseg:nngla:d00110e4b0b89e9b49067f44b09637c56be9e2b41e2d88a4a1a4c1b3f0c482f0,NG-RD-000242,END,SHARED_REFERENCE
roadconn:nngla:1d1c09ab0d9b9f874087a360a6ce375211a93c177ef6405b587fd475f328e860,roadnode:nngla:44944414eacc5436f2f8dd5900b8ef11c5554c51e79c7db2154e4153c908d638,roadseg:nngla:2e3a7b6b0d5c6100064349a3ef77fb43c4f39789944024d31ebf11bddc572f65,NG-RD-000243,START,SHARED_REFERENCE
roadconn:nngla:93122e5b5dd4b49a68b9b4fcfeff12a72ecff7fb0f986b4ff6ec4da754dbb4f2,roadnode:nngla:9aa81bf846949b0f52026b2442d4d349b969571394e13880d2ef8265c053dd9b,roadseg:nngla:2e3a7b6b0d5c6100064349a3ef77fb43c4f39789944024d31ebf11bddc572f65,NG-RD-000243,END,SHARED_REFERENCE
roadconn:nngla:7869a3cee32c2a30e0d30f9db0a4181c4885eb5fccdcef3bfc099c4dce6c8ac5,roadnode:nngla:9485e2cf3adb1270a4d8db6c7fd969f668f63b7dde804d24443e753bb8b9e3a3,roadseg:nngla:f17db76f63f52e87a31b758143b37cb3bbf191411c5aa9f1d9a0aa6e2c038b86,NG-RD-000244,START,SHARED_REFERENCE
roadconn:nngla:6f2d60806d5834937266f272ec67044ae1e7ae87bdf86a1976f3d050313c53e4,roadnode:nngla:c62276992a958e4e7422fac913aae73c836750880182b12cc271313ae88c77aa,roadseg:nngla:f17db76f63f52e87a31b758143b37cb3bbf191411c5aa9f1d9a0aa6e2c038b86,NG-RD-000244,END,SHARED_REFERENCE
roadconn:nngla:162c1607f26eb67e86225f36f069be0df9554219724f8c52b0c0933bf793e643,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadseg:nngla:41ae5e26b4a5954b1950988722b8198e316ae9bffe307a780b67ba36f14ad607,NG-RD-000245,START,SHARED_REFERENCE
roadconn:nngla:8f319061923e1d16cfe1dae2b4ea698c13ddab9d26ef8533cf8a33354a0d00cd,roadnode:nngla:e8122f1006c5a7172486672939ae2884aa09353af9fc951a05e0f0003c009301,roadseg:nngla:41ae5e26b4a5954b1950988722b8198e316ae9bffe307a780b67ba36f14ad607,NG-RD-000245,END,SHARED_REFERENCE
roadconn:nngla:ce95ca8a2d747a961092228a801046e7fd3eef982438fb226e7b90ca3086c7dc,roadnode:nngla:eace3325a379d693ee89fd62bbfb977a683952610dc9ce04c944c1f0b817dddc,roadseg:nngla:cba4e781b6140474565462fc6bd5e84778d1f596e0c35ae1e124929e96ef5854,NG-RD-000246,START,SHARED_REFERENCE
roadconn:nngla:331f601d32deeffb56ba1ac95610b890724516bde4f54d11a917f8bb08553bb1,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,roadseg:nngla:cba4e781b6140474565462fc6bd5e84778d1f596e0c35ae1e124929e96ef5854,NG-RD-000246,END,SHARED_REFERENCE
roadconn:nngla:cd072a9aae5d7bc3ef77d676e1b6f84a0d7c3ae9b5d5afc38e1bfe0c6fdc4982,roadnode:nngla:0872140bce6d564a0046e703910711849a550102c542ef002e601c79b32dcc86,roadseg:nngla:1b6a288178a2812f6b6dc05d86f83787d58210a41982c04a1c182d2fe88cd387,NG-RD-000247,START,SHARED_REFERENCE
roadconn:nngla:c2493f52cf7e9804b2a126679e27184db7130a49d33780d1fe564579a8f9d3c4,roadnode:nngla:089ffb8c438783d7d6905997d365d556ae9dbce2581801d9a407aa4e1e646a7a,roadseg:nngla:1b6a288178a2812f6b6dc05d86f83787d58210a41982c04a1c182d2fe88cd387,NG-RD-000247,END,SHARED_REFERENCE
roadconn:nngla:2862e065c5db20d334ab0dcd8e9e2e9ea808995b878e877070f7314c8000ff53,roadnode:nngla:ecb5c374dfbb37d3ce2eef90b377806091a38d469c0277d39d8cbed1e34c7ea8,roadseg:nngla:2f3030e8f4ab8776a9813c873ab9428341bb85cf5b99784b4538a03dfe34d21a,NG-RD-000248,START,SHARED_REFERENCE
roadconn:nngla:60c7d61a3b83a8722a43267aa66c2c1558e77147945717b56d6790318e7c71fe,roadnode:nngla:cb1d9cc4a8ce65f607012c8df676aeac9dc6012bbde3dec7819bbf527f454277,roadseg:nngla:2f3030e8f4ab8776a9813c873ab9428341bb85cf5b99784b4538a03dfe34d21a,NG-RD-000248,END,SHARED_REFERENCE
roadconn:nngla:cc0bdcb58af613cff65221f4c8d98693cc1b1a982f0d79f661f0f517c87b4684,roadnode:nngla:52b8d9c9b5eb7f2abeb5b48b9162f6fbb115936480217fd1e5b0b5dfe6ceca1c,roadseg:nngla:19470e7fc2771ab85e9dbb7d1dd79f01c9ef2eeae7e91ac8e31d6e831343f28c,NG-RD-000249,START,SHARED_REFERENCE
roadconn:nngla:01f080404f744d38f3de81c60d5e7b0cfcc6973681112085e20b448de6cb27f9,roadnode:nngla:44944414eacc5436f2f8dd5900b8ef11c5554c51e79c7db2154e4153c908d638,roadseg:nngla:19470e7fc2771ab85e9dbb7d1dd79f01c9ef2eeae7e91ac8e31d6e831343f28c,NG-RD-000249,END,SHARED_REFERENCE
roadconn:nngla:632cfab21ce15757888a31a7ac4ff12c6ba05a0a36bfacd6260ab1fba61e38bf,roadnode:nngla:22b4c94323f2883975f177a950b60d263b0e7f240796a0345a98628d239d39da,roadseg:nngla:ca4236e36a675e806a6dff1c470559717c4ff7dec2d0ccb6ed9c5ce59c8c7324,NG-RD-000250,START,SHARED_REFERENCE
roadconn:nngla:d2bea9758809392220e22505a26112605ad4c613b9a4dcf9047fa96270897a85,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,roadseg:nngla:ca4236e36a675e806a6dff1c470559717c4ff7dec2d0ccb6ed9c5ce59c8c7324,NG-RD-000250,END,SHARED_REFERENCE
roadconn:nngla:feae5afe7f3e3a6231b1721db05b1488111c0c2fc6120637ff2df47b97a619f8,roadnode:nngla:173092632f6f62adc69eb55c0519b9fbc9dae57999670cd7c06cea2c4b53b942,roadseg:nngla:18483641059d818ff88b040f47d85a747edb863e73f38a9242a2be010ad964a3,NG-RD-000251,START,SHARED_REFERENCE
roadconn:nngla:7281ce90f087dc3b2411623ec760eb8f20dd6cc55db28ec1e9e7059842cc7d5b,roadnode:nngla:1d19306d36163070f6623b5aa5f9149ff8da199f229a298159860325a541120c,roadseg:nngla:18483641059d818ff88b040f47d85a747edb863e73f38a9242a2be010ad964a3,NG-RD-000251,END,SHARED_REFERENCE
roadconn:nngla:d6163eb70611961a257e8c00b12eda9884924a07e4dd1a3896ac14a68a563e4d,roadnode:nngla:2967ff4aad91a2431e07a24c32ca124dd5d771ca77629223a6cb50d8195466f2,roadseg:nngla:36e8f9a752a00f13b8b18535e86fa705f53d11e3c57ad5ffe6ac2250ca3d7d7a,NG-RD-000252,START,SHARED_REFERENCE
roadconn:nngla:4930ed776b5020b0c8479e764e2d91f45fe28e2f2e873f3a53c02a4d5bcca609,roadnode:nngla:089ffb8c438783d7d6905997d365d556ae9dbce2581801d9a407aa4e1e646a7a,roadseg:nngla:36e8f9a752a00f13b8b18535e86fa705f53d11e3c57ad5ffe6ac2250ca3d7d7a,NG-RD-000252,END,SHARED_REFERENCE
roadconn:nngla:59de6d3c1fb2edc2b4291e3da00f86eeec76bdbbacf46de5b089b74e7ba8560c,roadnode:nngla:e9fc28835216f476f833d54fd23655612e42a4ea62bdd70c90f0b1b0679254f4,roadseg:nngla:951312f77047cdb6c930e1d7a79459580509f06934474e30e43d2110467f0115,NG-RD-000253,START,SHARED_REFERENCE
roadconn:nngla:e2c2979de9e7878a8c00b19bf5c5242eed40f2ffc76e508d69a17aeff5b5b9d2,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,roadseg:nngla:951312f77047cdb6c930e1d7a79459580509f06934474e30e43d2110467f0115,NG-RD-000253,END,SHARED_REFERENCE
roadconn:nngla:a593ff1c2d9784bafb6c39d8cf7def971c7ea46be841bbf3f7ad1218d384d667,roadnode:nngla:2967ff4aad91a2431e07a24c32ca124dd5d771ca77629223a6cb50d8195466f2,roadseg:nngla:0f8e9934dee977520ebe5bd30e5f16001addad45a70ef77462a69b2b04b16753,NG-RD-000254,START,SHARED_REFERENCE
roadconn:nngla:4d729f6522f8e585dc399bcb20592bb4e97bc400579a19c50e113b3d97c90636,roadnode:nngla:6405da0161e745312c580b334af19fe8f804fde66b8228fe6e8fac85ca460f8e,roadseg:nngla:0f8e9934dee977520ebe5bd30e5f16001addad45a70ef77462a69b2b04b16753,NG-RD-000254,END,SHARED_REFERENCE
roadconn:nngla:cccb3f7ac216feea5c927717da81ba5e837345974052968237cb73a4e9a65bdc,roadnode:nngla:6c8717fa687268d23074e211fef82271f9505d822a65fa940fb6e2b5aa2ce869,roadseg:nngla:9a48510118bb3537918110f968d8c6636515c2f5fe66827993e3f95432870780,NG-RD-000255,START,SHARED_REFERENCE
roadconn:nngla:4d7854404aac43f06649c861ab7c0aebde8e6c488fefc8a7b406cb617136348d,roadnode:nngla:01f9135df9f34eb3eb7149126f9ac0f8174c3bd322c9e31eea70aac647ec978e,roadseg:nngla:9a48510118bb3537918110f968d8c6636515c2f5fe66827993e3f95432870780,NG-RD-000255,END,SHARED_REFERENCE
roadconn:nngla:ce24f7eec44a7cf1b7104443d68cd72e505978835266996e3c7197f68e28ae8a,roadnode:nngla:412197d12925f9c96edf57e45145cb9de39935b7b0e3e2f36086654c36293c6c,roadseg:nngla:cfb8ed77ef91662bcdc150d8bf25fe1a1ce22ce714b9739515fb024dec4b11b4,NG-RD-000256,START,SHARED_REFERENCE
