spatial_cell_id,spatial_point_id,centre_longitude,centre_latitude,nominal_west_longitude,nominal_east_longitude,nominal_south_latitude,nominal_north_latitude,nominal_spacing_degrees,major_grid_id,sovereign_part_id,reference_role,geometry_authority,feature_construction_allowed,derivation_basis,runtime_effect_scope
NG-SCELL-000654,NG-SPT-000654,32.62,1.312533,32.41,32.83,1.102533,1.522533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000655,NG-SPT-000655,33.04,1.312533,32.83,33.25,1.102533,1.522533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000656,NG-SPT-000656,33.46,1.312533,33.25,33.67,1.102533,1.522533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000657,NG-SPT-000657,33.88,1.312533,33.67,34.09,1.102533,1.522533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000658,NG-SPT-000658,34.3,1.312533,34.09,34.51,1.102533,1.522533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000659,NG-SPT-000659,34.72,1.312533,34.51,34.93,1.102533,1.522533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000660,NG-SPT-000660,35.14,1.312533,34.93,35.35,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000661,NG-SPT-000661,35.56,1.312533,35.35,35.77,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000662,NG-SPT-000662,35.98,1.312533,35.77,36.19,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000663,NG-SPT-000663,36.4,1.312533,36.19,36.61,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000664,NG-SPT-000664,36.82,1.312533,36.61,37.03,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000665,NG-SPT-000665,37.24,1.312533,37.03,37.45,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000666,NG-SPT-000666,37.66,1.312533,37.45,37.87,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000667,NG-SPT-000667,38.08,1.312533,37.87,38.29,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000668,NG-SPT-000668,38.5,1.312533,38.29,38.71,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000669,NG-SPT-000669,38.92,1.312533,38.71,39.13,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000670,NG-SPT-000670,39.34,1.312533,39.13,39.55,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000671,NG-SPT-000671,39.76,1.312533,39.55,39.97,1.102533,1.522533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000672,NG-SPT-000672,40.18,1.312533,39.97,40.39,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000673,NG-SPT-000673,40.6,1.312533,40.39,40.81,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000674,NG-SPT-000674,41.02,1.312533,40.81,41.23,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000675,NG-SPT-000675,41.44,1.312533,41.23,41.65,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000676,NG-SPT-000676,41.86,1.312533,41.65,42.07,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000677,NG-SPT-000677,42.28,1.312533,42.07,42.49,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000678,NG-SPT-000678,42.7,1.312533,42.49,42.91,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000679,NG-SPT-000679,43.12,1.312533,42.91,43.33,1.102533,1.522533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000680,NG-SPT-000680,29.26,1.732533,29.05,29.47,1.522533,1.942533,0.42,NG-MGRID-02-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000681,NG-SPT-000681,29.68,1.732533,29.47,29.89,1.522533,1.942533,0.42,NG-MGRID-02-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000682,NG-SPT-000682,30.1,1.732533,29.89,30.31,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000683,NG-SPT-000683,30.52,1.732533,30.31,30.73,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000684,NG-SPT-000684,30.94,1.732533,30.73,31.15,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000685,NG-SPT-000685,31.36,1.732533,31.15,31.57,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000686,NG-SPT-000686,31.78,1.732533,31.57,31.99,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000687,NG-SPT-000687,32.2,1.732533,31.99,32.41,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000688,NG-SPT-000688,32.62,1.732533,32.41,32.83,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000689,NG-SPT-000689,33.04,1.732533,32.83,33.25,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000690,NG-SPT-000690,33.46,1.732533,33.25,33.67,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000691,NG-SPT-000691,33.88,1.732533,33.67,34.09,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000692,NG-SPT-000692,34.3,1.732533,34.09,34.51,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000693,NG-SPT-000693,34.72,1.732533,34.51,34.93,1.522533,1.942533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000694,NG-SPT-000694,35.14,1.732533,34.93,35.35,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000695,NG-SPT-000695,35.56,1.732533,35.35,35.77,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000696,NG-SPT-000696,35.98,1.732533,35.77,36.19,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000697,NG-SPT-000697,36.4,1.732533,36.19,36.61,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000698,NG-SPT-000698,36.82,1.732533,36.61,37.03,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000699,NG-SPT-000699,37.24,1.732533,37.03,37.45,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000700,NG-SPT-000700,37.66,1.732533,37.45,37.87,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000701,NG-SPT-000701,38.08,1.732533,37.87,38.29,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000702,NG-SPT-000702,38.5,1.732533,38.29,38.71,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000703,NG-SPT-000703,38.92,1.732533,38.71,39.13,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000704,NG-SPT-000704,39.34,1.732533,39.13,39.55,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000705,NG-SPT-000705,39.76,1.732533,39.55,39.97,1.522533,1.942533,0.42,NG-MGRID-02-03,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000706,NG-SPT-000706,40.18,1.732533,39.97,40.39,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000707,NG-SPT-000707,40.6,1.732533,40.39,40.81,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000708,NG-SPT-000708,41.02,1.732533,40.81,41.23,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000709,NG-SPT-000709,41.44,1.732533,41.23,41.65,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000710,NG-SPT-000710,41.86,1.732533,41.65,42.07,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000711,NG-SPT-000711,42.28,1.732533,42.07,42.49,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000712,NG-SPT-000712,42.7,1.732533,42.49,42.91,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000713,NG-SPT-000713,43.12,1.732533,42.91,43.33,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000714,NG-SPT-000714,43.54,1.732533,43.33,43.75,1.522533,1.942533,0.42,NG-MGRID-02-04,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000715,NG-SPT-000715,29.68,2.152533,29.47,29.89,1.942533,2.362533,0.42,NG-MGRID-02-01,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000716,NG-SPT-000716,30.1,2.152533,29.89,30.31,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000717,NG-SPT-000717,30.52,2.152533,30.31,30.73,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000718,NG-SPT-000718,30.94,2.152533,30.73,31.15,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000719,NG-SPT-000719,31.36,2.152533,31.15,31.57,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000720,NG-SPT-000720,31.78,2.152533,31.57,31.99,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000721,NG-SPT-000721,32.2,2.152533,31.99,32.41,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000722,NG-SPT-000722,32.62,2.152533,32.41,32.83,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000723,NG-SPT-000723,33.04,2.152533,32.83,33.25,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000724,NG-SPT-000724,33.46,2.152533,33.25,33.67,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000725,NG-SPT-000725,33.88,2.152533,33.67,34.09,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000726,NG-SPT-000726,34.3,2.152533,34.09,34.51,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
NG-SCELL-000727,NG-SPT-000727,34.72,2.152533,34.51,34.93,1.942533,2.362533,0.42,NG-MGRID-02-02,NG-SOV-PART-000001,ENVIRONMENTAL_SAMPLE_RENDER_FOOTPRINT,DERIVED_REFERENCE_NOT_PHYSICAL_FEATURE_BOUNDARY,false,terrain standard render-plan uses 0.42 degree sample spacing,SHARED_REFERENCE
