elevation_observation_id,spatial_point_id,longitude,latitude,elevation_m,elevation_datum_id,terrain_class,qualification_status,source_dataset_id,source_dataset_version,source_path_reference,source_sha256,runtime_effect_scope
NG-ELEV-OBS-000668,NG-SPT-000668,38.5,1.312533,1550,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000669,NG-SPT-000669,38.92,1.312533,1608,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000670,NG-SPT-000670,39.34,1.312533,1648,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000671,NG-SPT-000671,39.76,1.312533,1656,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000672,NG-SPT-000672,40.18,1.312533,1627,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000673,NG-SPT-000673,40.6,1.312533,1561,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000674,NG-SPT-000674,41.02,1.312533,1460,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000675,NG-SPT-000675,41.44,1.312533,1330,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000676,NG-SPT-000676,41.86,1.312533,1180,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000677,NG-SPT-000677,42.28,1.312533,1021,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000678,NG-SPT-000678,42.7,1.312533,867,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000679,NG-SPT-000679,43.12,1.312533,708,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000680,NG-SPT-000680,29.26,1.732533,222,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000681,NG-SPT-000681,29.68,1.732533,293,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000682,NG-SPT-000682,30.1,1.732533,395,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000683,NG-SPT-000683,30.52,1.732533,536,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000684,NG-SPT-000684,30.94,1.732533,721,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000685,NG-SPT-000685,31.36,1.732533,940,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000686,NG-SPT-000686,31.78,1.732533,1195,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000687,NG-SPT-000687,32.2,1.732533,1484,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000688,NG-SPT-000688,32.62,1.732533,1792,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000689,NG-SPT-000689,33.04,1.732533,2096,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000690,NG-SPT-000690,33.46,1.732533,2370,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000691,NG-SPT-000691,33.88,1.732533,2585,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000692,NG-SPT-000692,34.3,1.732533,2716,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000693,NG-SPT-000693,34.72,1.732533,2745,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000694,NG-SPT-000694,35.14,1.732533,2665,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000695,NG-SPT-000695,35.56,1.732533,2487,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000696,NG-SPT-000696,35.98,1.732533,2241,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000697,NG-SPT-000697,36.4,1.732533,1973,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000698,NG-SPT-000698,36.82,1.732533,1735,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000699,NG-SPT-000699,37.24,1.732533,1567,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000700,NG-SPT-000700,37.66,1.732533,1485,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000701,NG-SPT-000701,38.08,1.732533,1478,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000702,NG-SPT-000702,38.5,1.732533,1519,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000703,NG-SPT-000703,38.92,1.732533,1578,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000704,NG-SPT-000704,39.34,1.732533,1628,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000705,NG-SPT-000705,39.76,1.732533,1653,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000706,NG-SPT-000706,40.18,1.732533,1643,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000707,NG-SPT-000707,40.6,1.732533,1594,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000708,NG-SPT-000708,41.02,1.732533,1505,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000709,NG-SPT-000709,41.44,1.732533,1379,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000710,NG-SPT-000710,41.86,1.732533,1225,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000711,NG-SPT-000711,42.28,1.732533,1058,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000712,NG-SPT-000712,42.7,1.732533,894,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000713,NG-SPT-000713,43.12,1.732533,725,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000714,NG-SPT-000714,43.54,1.732533,579,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000715,NG-SPT-000715,29.68,2.152533,286,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000716,NG-SPT-000716,30.1,2.152533,388,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000717,NG-SPT-000717,30.52,2.152533,530,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000718,NG-SPT-000718,30.94,2.152533,719,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000719,NG-SPT-000719,31.36,2.152533,943,datum:novegeo:elevation:mean-sea-level,PLAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000720,NG-SPT-000720,31.78,2.152533,1205,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000721,NG-SPT-000721,32.2,2.152533,1502,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000722,NG-SPT-000722,32.62,2.152533,1818,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000723,NG-SPT-000723,33.04,2.152533,2129,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000724,NG-SPT-000724,33.46,2.152533,2407,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000725,NG-SPT-000725,33.88,2.152533,2623,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000726,NG-SPT-000726,34.3,2.152533,2753,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000727,NG-SPT-000727,34.72,2.152533,2778,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000728,NG-SPT-000728,35.14,2.152533,2693,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000729,NG-SPT-000729,35.56,2.152533,2508,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000730,NG-SPT-000730,35.98,2.152533,2254,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000731,NG-SPT-000731,36.4,2.152533,1977,datum:novegeo:elevation:mean-sea-level,MOUNTAIN,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000732,NG-SPT-000732,36.82,2.152533,1727,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000733,NG-SPT-000733,37.24,2.152533,1544,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000734,NG-SPT-000734,37.66,2.152533,1446,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000735,NG-SPT-000735,38.08,2.152533,1427,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000736,NG-SPT-000736,38.5,2.152533,1462,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000737,NG-SPT-000737,38.92,2.152533,1522,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000738,NG-SPT-000738,39.34,2.152533,1583,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000739,NG-SPT-000739,39.76,2.152533,1626,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000740,NG-SPT-000740,40.18,2.152533,1638,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
NG-ELEV-OBS-000741,NG-SPT-000741,40.6,2.152533,1608,datum:novegeo:elevation:mean-sea-level,PLATEAU,QUALIFIED,dataset:novegeo:terrain:elevation,1,data/novegeo/geography/terrain/qualified/novegeo_terrain_v001.json,f03d14ce483280aff6662dc808c840a14a4cd035fedd4fe87786649f326f001c,SHARED_REFERENCE
