source_place_code,place_id,place_type_code,region_code,reference_point_status,reference_sovereign_part_id,supporting_spatial_point_id,footprint_status,footprint_candidate_id,point_only_reason,parent_spatial_evidence_status,parent_footprint_relation,sovereign_containment_status,geometry_identity_separation_status,administrative_legal_boundary_status,publication_status,overall_qualification_status
NGP-000476,NG-PLC-000476,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000133,PASS,placefootprint:nngla:e2d7d9e8aa8b81f7ca9adc28454faac29a845ce7eb6bea0dae795eb29499e98a,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000477,NG-PLC-000477,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:501f3f1a01a135005f7a94023bcb9fa76e9fb2d045b6b33a2c9af3662ef2ed2a,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000478,NG-PLC-000478,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:05d8e8317b164bd31712588cccbca17c971677e88c770451d86ad303a58430d2,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000479,NG-PLC-000479,TOWNSHIP,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:c75dea76d93caacfcc905d5cf3da77bf42378060ba303f2fbade69d63567bffa,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000480,NG-PLC-000480,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000049,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000481,NG-PLC-000481,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000049,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000482,NG-PLC-000482,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000483,NG-PLC-000483,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000484,NG-PLC-000484,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000485,NG-PLC-000485,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000049,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000486,NG-PLC-000486,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000487,NG-PLC-000487,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000488,NG-PLC-000488,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000489,NG-PLC-000489,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000490,NG-PLC-000490,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000491,NG-PLC-000491,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000492,NG-PLC-000492,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000101,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000493,NG-PLC-000493,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000101,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000494,NG-PLC-000494,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000102,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000495,NG-PLC-000495,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000102,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000496,NG-PLC-000496,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000132,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000497,NG-PLC-000497,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000133,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000498,NG-PLC-000498,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000134,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000499,NG-PLC-000499,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000134,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000500,NG-PLC-000500,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000105,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000501,NG-PLC-000501,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000105,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000502,NG-PLC-000502,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000503,NG-PLC-000503,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000504,NG-PLC-000504,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000505,NG-PLC-000505,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000506,NG-PLC-000506,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000507,NG-PLC-000507,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000076,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000508,NG-PLC-000508,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000509,NG-PLC-000509,VILLAGE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000510,NG-PLC-000510,MARKET_CENTRE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000049,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000511,NG-PLC-000511,MARKET_CENTRE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000512,NG-PLC-000512,MARKET_CENTRE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000101,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000513,NG-PLC-000513,MARKET_CENTRE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000134,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000514,NG-PLC-000514,MARKET_CENTRE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000074,POINT_ONLY_EXPLICIT_EXCEPTION,,POINT_ONLY_NO_JUSTIFIED_SETTLEMENT_EXTENT,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000515,NG-PLC-000515,INDUSTRIAL_ZONE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000103,PASS,placefootprint:nngla:aa78b867afc99522f5f76dc2edb4a2729d5fc9efbbf12173cb65d60335f37943,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000516,NG-PLC-000516,INDUSTRIAL_ZONE,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000102,PASS,placefootprint:nngla:91ed54fca87875dd7051f0736b853219b558164325fe5b5bcf16ac1430bb28f8,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000517,NG-PLC-000517,RESORT_SETTLEMENT,NGR-06,PASS,NG-SOV-PART-000001,NG-SPT-000075,PASS,placefootprint:nngla:ebfaf281b7220f8371cafcdeab48e6bde26febf1abe5f1321e6b7d3ae2073b27,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000518,NG-PLC-000518,CITY,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:6801a32478f4e09f20df74d61b0baf05e8d977713da9398e8c7247eb2d03eb48,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000519,NG-PLC-000519,MUNICIPALITY,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:769cd4f7dd7db4d4a83ae4737d46c511ad809fffbcc8cb2bbff166ba279de2d2,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000520,NG-PLC-000520,MUNICIPALITY,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,PASS,placefootprint:nngla:7fd1067bcdba69cd817688b5fc2b553553f68c6e44a023ef48e2124ec5662b74,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000521,NG-PLC-000521,MUNICIPALITY,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,PASS,placefootprint:nngla:86ca18b6c864e483a8fbf0677f9d3a7a9da97b5f2b63c547ebc1ef2cd2ef0fc9,,NOT_APPLICABLE_ROOT,,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000522,NG-PLC-000522,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:698541326f099481c9fabddd14f61c9b0911e583b69ccaa9a14711d55dfccfa2,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000523,NG-PLC-000523,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:c5451a7f33d16bbed0f8438bc82ed21b8e29ebece8f8f15eb6c472a3d40f27ac,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000524,NG-PLC-000524,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:ebb706a918d4758c627fd53a0f14fe1fe17b684e8518f8b8a3cf1b7fed1ddc97,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000525,NG-PLC-000525,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:d353fd327566f3c55f795297574a7db6dcdcc1e154fa79b0da262c9f39bdc87f,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000526,NG-PLC-000526,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:0e1d13f4a13f860e4b151dabef525863b9e4f32ea559a2876381b77b53b78f60,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000527,NG-PLC-000527,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:c916c05104a5c1050b68c6486e957189476c33f2e99ee7255d1dad9fd13e2ada,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000528,NG-PLC-000528,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:9205480066b65c35af21398c3f4cde57e4aade7a54b3d505b9ee448506a08b64,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000529,NG-PLC-000529,CITY_DISTRICT,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:563fc8bcd5b6c7a754452a4476230f17eb3224a76e9bd6bf6ae769cc90e17427,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000530,NG-PLC-000530,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000885,PASS,placefootprint:nngla:20607b437e139f8d0a26ff99af20176263bf87ccb0381d4cd71d88a2422504cd,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000531,NG-PLC-000531,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:9241992568b9b745561e69f7e5363a4ff9f10080078605c1a93b0e9276c22d7d,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000532,NG-PLC-000532,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:d0773ab883ee46181aba4cd555cb8e55970d11aa12b03ffdd85c6b3298220970,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000533,NG-PLC-000533,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:382c381851dd42ddf419483084798bc19f967a30987a92c2c24fc29827416306,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000534,NG-PLC-000534,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:1600388a2906e21dffcc3c98459f48222a4bb23fe5e752f0bfc685198d03e4b4,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000535,NG-PLC-000535,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:a952262daa8f931fed68406e161b242561b379d586d4d485bebf456143b66ab8,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000536,NG-PLC-000536,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:d174ce5a3ec3cb1c0f565509327e138ff8482380be8cc7e6e67daaca5291c35d,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000537,NG-PLC-000537,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:44664b64a562b6509d7ea272b1e41ee7efd7dd35979cd3a18cad9e341f7b9524,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000538,NG-PLC-000538,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:e2025a7cbb7d62abcdc48199a5da482442e1cece92d8924ddd8c35c89df4cbdf,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000539,NG-PLC-000539,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:cb16372b28d93e667bfd3c298e19add65d62c167d1682277464d09eef5e5e77f,,PASS,WITHIN,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000540,NG-PLC-000540,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:651159bb27d423a854bfa96e9d5c5e43cbccf00633193350226b9d310951752a,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000541,NG-PLC-000541,SUBURB,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:e1091a118cbf30b2d882180e938103af2bb8d463aef581e825e6d646311d77f1,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000542,NG-PLC-000542,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,PASS,placefootprint:nngla:53b87dcf15be7faca1f0b09ccdb22b96d34b0e8b487cab6c53f28b680a6d8fb2,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000543,NG-PLC-000543,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000918,PASS,placefootprint:nngla:bfdb2e3599a6f60c07fec54970ae48100fde363476196c608d541c9d2c156a8e,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000544,NG-PLC-000544,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:1cb3ff0bb8eba209afe1ed112dfcbbbd3301747cbabcd36ff01b92d26fe08295,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000545,NG-PLC-000545,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000949,PASS,placefootprint:nngla:0551a30324a7378d586c4835372cbb5809f03140abb83335bbc0cc6cb6fd90ee,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000546,NG-PLC-000546,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000916,PASS,placefootprint:nngla:ce47a3478a94b43f56ef16a3efad84a222a31e354363b1c9b24adfb7d5b5d1f2,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000547,NG-PLC-000547,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,PASS,placefootprint:nngla:43c293da1f918e96e34a419a26ca9c796cf6dea2441fcbcb3b136b9837439266,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000548,NG-PLC-000548,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000884,PASS,placefootprint:nngla:a6f28ecef1d822994ceb6f6a996d36d1da21e7c5fb547e29a46ce3b14c4cec3f,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000549,NG-PLC-000549,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,PASS,placefootprint:nngla:7a353fad118112bd9165e5fb144a1fb81a2aa0dc8da73340d4d144a0d75fa97b,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000550,NG-PLC-000550,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000851,PASS,placefootprint:nngla:30046213fa51943f8703b08bceb3a34e8e9a816a0d87a116e48a6ae245b83da4,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000551,NG-PLC-000551,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000884,PASS,placefootprint:nngla:15c93fcf6c271858b9cc1f9e7443242f1956cae5c923ca42380dd45122b62e47,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000552,NG-PLC-000552,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,PASS,placefootprint:nngla:d4e48d2bb30771c63c422e43ff5710eb59e81c74981b985ce07907948b813793,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000553,NG-PLC-000553,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000948,PASS,placefootprint:nngla:dab7c42327343c322166a8eff3b87db4e1fbd3b3da84d903a46fa699460ffdda,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
NGP-000554,NG-PLC-000554,TOWN,NGR-07,PASS,NG-SOV-PART-000001,NG-SPT-000917,PASS,placefootprint:nngla:0f7a0b44bae82fe15295f1d47e2381fe3dd4dd3c78476ffee08b1851cef6624b,,PASS,OUTSIDE,PASS,PASS,NOT_CREATED_BY_P006.7.11.10,NOT_PUBLISHED,PASS
