road_segment_id,road_id,source_road_candidate_id,segment_sequence,segment_role,start_node_id,end_node_id,length_m,geometry_reservation_key,geometry_id,geometry_status,addressing_scope_eligible,runtime_effect_scope
roadseg:nngla:e545f5f438b0749a320ae9af0256910eec52e0dcbacd1d2078c1a282e98f4dba,NG-RD-000303,NG-RD-CAND-000303,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ebdae24a928cdbf4be0cc63e029cbc6b10d3a65df811c0715c1a275fa40928ac,roadnode:nngla:6a65925eab871f72982ec2642545628a90d00eaccfcf49020237f904930d515e,12792.657,p006.7.11.12:road-alignment:NG-RD-000303,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:bd347f3e539c0cd5012ef310052fc952f55c1ee2e9128e7a74e843bd578bfd27,NG-RD-000304,NG-RD-CAND-000304,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:726b2eefba3a9272feeccda2ad897de767c365964cf1c7853194f9bd12d6d539,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,13073.027,p006.7.11.12:road-alignment:NG-RD-000304,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:a347a7e3f8429b862b7242ba2a21bb83fcec8b264e1875564f638157b1163ba2,NG-RD-000305,NG-RD-CAND-000305,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:8f3b09042d60a89a348ed7d5f16e3bad52bc9ac86882df8897e84a8caabe1ee8,roadnode:nngla:cf3d1071db84e60e08cee10ee4389720a5507e35422a9f78da0da7731586cd23,13293.370,p006.7.11.12:road-alignment:NG-RD-000305,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:dfb089999a92f1e843195c59e6e23f95f2fe5d3e75f692270b1884d0b9814082,NG-RD-000306,NG-RD-CAND-000306,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:bc28ca0f75a968ef4a6dfb78aa29b4cada73dcfe8dc93d121c21f601a13295a7,roadnode:nngla:ea37e896c8b19b46eab4bbdb35f08d82eed46867ade41c79ab0734a502ceabc7,13622.992,p006.7.11.12:road-alignment:NG-RD-000306,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:89f5a080476958920b1bba7e764561c21775c68fb6c802fb34778fbc6670872b,NG-RD-000307,NG-RD-CAND-000307,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0e99c665d0c8120f1d26d3dec474214bac40ca8fd90d2771dd5d70583e74dbcd,roadnode:nngla:1d5d341111085fa874c82f1387659923cf7d74bd7416de1a7b0cef9cefd1822a,14025.465,p006.7.11.12:road-alignment:NG-RD-000307,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:110428d99bea22e620d30d498ba97765d2defefd750d9863183d921fba242f79,NG-RD-000308,NG-RD-CAND-000308,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:588f32eda2321efd3ce83cca5ddd69dc08cd5b1ce7341c8b219277244b68cb75,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,14173.692,p006.7.11.12:road-alignment:NG-RD-000308,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b1e427610283b33ccea67d26f2426c2178dd777b141a25fcf4364e8699d8718e,NG-RD-000309,NG-RD-CAND-000309,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d66ce63d0b87dbb80857f58b7c014a5375d0d40033c3e4233f0438a89f639386,roadnode:nngla:bc28ca0f75a968ef4a6dfb78aa29b4cada73dcfe8dc93d121c21f601a13295a7,14249.129,p006.7.11.12:road-alignment:NG-RD-000309,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:0d47df174c0764c1bbe318f3f98630359e0b9bec55a3ed9609f7d2bb4587f189,NG-RD-000310,NG-RD-CAND-000310,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c36c33125dc001a51ba516291b8c5a5a2c9359c8fdca0a3c9ec9ec7ecddd5b8c,roadnode:nngla:74d8d2f3a58b4b944aa30568395544bc6f0b324cde28968fdeb744e613b2fba5,14445.414,p006.7.11.12:road-alignment:NG-RD-000310,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:85aaf25a0e415656645578153c0fe689dab4ae454a59d3ac0973c9b7cd2affcd,NG-RD-000311,NG-RD-CAND-000311,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,roadnode:nngla:c7d59e8f6e23e9c6d52efb3407a29dbf0fe2b860a982d18cb8191a015f5a715d,14577.176,p006.7.11.12:road-alignment:NG-RD-000311,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:da0f8342feeadf60d61fb78f4588baca051102f6de451f27c279a003ac10745b,NG-RD-000312,NG-RD-CAND-000312,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:530d2eefd8708afb55465c00a0d9ffd554e59a66695a8359562283b38100dd7e,roadnode:nngla:d1c0d99a76626187ccf1efc99ef211c290ebcc3862aa07bc0b3788f8105475bd,14615.787,p006.7.11.12:road-alignment:NG-RD-000312,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:5a5f54fecc66c8f0feb9a5e11dbcd418ce30b502b5c2a61341172515497d73ad,NG-RD-000313,NG-RD-CAND-000313,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:c2ddd4a338c6ea69d92e16a26ac93481f73b7e16e6f6a2e621c34518d2a54f00,roadnode:nngla:14c0e93dca440f73039c8e9f4eefa0be0a591775b053bd9f6010bd2fb2d8e6ad,14760.548,p006.7.11.12:road-alignment:NG-RD-000313,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:16efc881dce82ba7c78e0b0a8caa54e678b79ff76eba782a80081f66b0aa5066,NG-RD-000314,NG-RD-CAND-000314,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f9d6b383fef105e5c18a7548026ed71c8dcee66811fb1eec604b913e2abfd0ed,roadnode:nngla:05b0bfbdaf81f3b3e4e0ed888e77f71e37a8c0149f9cd0a6192f6a3c16c921b1,15200.782,p006.7.11.12:road-alignment:NG-RD-000314,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:16cda26de2433f7fed8b963a8597d7554ac39ef78acfcdb0a1cbb4d976c10e9b,NG-RD-000315,NG-RD-CAND-000315,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:dcc3964fb598611b1d15213d9e9938574d8f34bfc791630bc40d30af3bfab78d,roadnode:nngla:60c06ccd3f033853ebb04b673c81388b41a92999105ff3a7336c3fad8116b256,15364.309,p006.7.11.12:road-alignment:NG-RD-000315,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:6bea764efbd5aca92fbeb9112ec76f883487d8f2269cf7c31e496c72a2695b7b,NG-RD-000316,NG-RD-CAND-000316,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:2d3e35bba7246ec9ed9fc0f6db57f9e27f55d8e2ee4358a5bc40f03cca042aac,roadnode:nngla:66e4b77cd4db426ccb6aad106bf06f9b329cb12173bdce5b234ec1e1920882cd,15811.230,p006.7.11.12:road-alignment:NG-RD-000316,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:341e24bf53cf9049262578a6e4202141a70eaf468093a4b52c86fb88003e9cef,NG-RD-000317,NG-RD-CAND-000317,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:a13dff03f3d4e9b9a2f0083149c7021287f6c9b7f0d7bce096090d60350c0f2d,roadnode:nngla:0834b6bb328aa2a6138e9443afa03543d5e3a388eff2da8405e47fee2af270cf,16097.508,p006.7.11.12:road-alignment:NG-RD-000317,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:075cd00d165d5cf8e8bcbf9f8688ca4ab8f4675901f3409add888d60dadde855,NG-RD-000318,NG-RD-CAND-000318,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:cbdec5a2fcb35fa71b9b0ab6921fe8e74352141b9e9542c2bfde3df5e9055ddd,roadnode:nngla:b2d87a4fdc49d4746e1993e6ea152bb4f31e455a5481dac82ce99e558c92619a,16357.319,p006.7.11.12:road-alignment:NG-RD-000318,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f97358f9af545b1683e041cffad68dfb66a1d8b565046e8a06d4866f494609eb,NG-RD-000319,NG-RD-CAND-000319,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:66e4b77cd4db426ccb6aad106bf06f9b329cb12173bdce5b234ec1e1920882cd,roadnode:nngla:05b0bfbdaf81f3b3e4e0ed888e77f71e37a8c0149f9cd0a6192f6a3c16c921b1,16496.292,p006.7.11.12:road-alignment:NG-RD-000319,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:eaf84217da8573cdeaeb1b12cbc6757bc38173b1d4a02481e63fe6a35ddce633,NG-RD-000320,NG-RD-CAND-000320,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:66e4b77cd4db426ccb6aad106bf06f9b329cb12173bdce5b234ec1e1920882cd,roadnode:nngla:017ab7c2f51775cb19050289ff75a38e0454701d8e60c7533b21d38593b6b456,17197.405,p006.7.11.12:road-alignment:NG-RD-000320,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b525802686ebc482fa06b6749f2a8e2283cc076c8effbc84c9609ad8b6c17461,NG-RD-000321,NG-RD-CAND-000321,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:4dedc2dcf689e92511c5bf404a69c372a856bef90c6bcaecf85a5db9c7556170,roadnode:nngla:66e4b77cd4db426ccb6aad106bf06f9b329cb12173bdce5b234ec1e1920882cd,17456.275,p006.7.11.12:road-alignment:NG-RD-000321,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:76f66c1bff5c8757ad2060f97178610ca663d12563dfb86de724afeba947e78e,NG-RD-000322,NG-RD-CAND-000322,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:530d2eefd8708afb55465c00a0d9ffd554e59a66695a8359562283b38100dd7e,roadnode:nngla:c9b9496588897189db14d0bd53a7ecbc0d4afc740e69ed6862dbc3ccf2c8c084,17876.422,p006.7.11.12:road-alignment:NG-RD-000322,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:fe0f4188db3c0695456be64234d45be4e463c358903e9f2e67898776b66b948a,NG-RD-000323,NG-RD-CAND-000323,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:cf3d1071db84e60e08cee10ee4389720a5507e35422a9f78da0da7731586cd23,roadnode:nngla:e8366c89951f3efda296ada9fdebb129ceed674b1d777be1cc7ccd8ae628f175,18172.660,p006.7.11.12:road-alignment:NG-RD-000323,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:91a4dc2c6acb2505b38b42309ce8462f868314392888cb8ca0b9f7f1b74f6adc,NG-RD-000324,NG-RD-CAND-000324,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f9d6b383fef105e5c18a7548026ed71c8dcee66811fb1eec604b913e2abfd0ed,roadnode:nngla:66e4b77cd4db426ccb6aad106bf06f9b329cb12173bdce5b234ec1e1920882cd,18755.440,p006.7.11.12:road-alignment:NG-RD-000324,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:a74a92f97026e94b95722bc9314c07c6081ff8510eaffcc936470eaf446ffecb,NG-RD-000325,NG-RD-CAND-000325,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,roadnode:nngla:405906388ed57e254486c02bffcb52c224a75da57013fa863e56aaa1f35b1ef7,18861.594,p006.7.11.12:road-alignment:NG-RD-000325,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:30976aacc4ec6f8d5f06e566d82010e4fd219d2b50abea5aeda378edffe732ef,NG-RD-000326,NG-RD-CAND-000326,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:43c5efa10fc127ee3c23f8cf11131124eae7bcbf5e35da945d6b28f093c6d09b,roadnode:nngla:d66ce63d0b87dbb80857f58b7c014a5375d0d40033c3e4233f0438a89f639386,19858.069,p006.7.11.12:road-alignment:NG-RD-000326,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:6a13c816d16fcdef9899cbd23e72afd7bac989248d95af79a9e15c59fba5e0a5,NG-RD-000327,NG-RD-CAND-000327,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:5594c670ca974aab4d33751f04d93d88df367e86600401d9b91348cdb56dbf7a,roadnode:nngla:d66ce63d0b87dbb80857f58b7c014a5375d0d40033c3e4233f0438a89f639386,20202.758,p006.7.11.12:road-alignment:NG-RD-000327,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:824d8193ac01d0fe36c45a69539dd72a06e9d9c8339c5a45afc74557c9e93d2d,NG-RD-000328,NG-RD-CAND-000328,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3e2df99d84ab2fe4b598da7d5e2bfd0c5320f7e2f78a96deafc80aa19c6d9a18,roadnode:nngla:1b917af1126ff0fe7a256ef2721f782e717730d0dd68a11603fadb2882b64796,20462.882,p006.7.11.12:road-alignment:NG-RD-000328,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:673c3b6b8eafaf7a36f164c6036556fd1081be67064e8a2de5a86c7785c34de6,NG-RD-000329,NG-RD-CAND-000329,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:f1f110407cab8e8e445ff8c28afae73e5bee6a6824e00055857241d599ed2bb6,roadnode:nngla:cf3d1071db84e60e08cee10ee4389720a5507e35422a9f78da0da7731586cd23,23064.515,p006.7.11.12:road-alignment:NG-RD-000329,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:fe348cc161251b519aa37b873657e7c30b98cfbf439b6d5307ca1a6f547c89c7,NG-RD-000330,NG-RD-CAND-000330,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7946d40037a5e8b2f59eef2929406e64e733ac317a050f8fc4d6aa9b2ece49c2,roadnode:nngla:b60d3facec040cf445f917b345a3ab03335cc2f5d32e1483de14ea8900462253,23810.327,p006.7.11.12:road-alignment:NG-RD-000330,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:5e560de212659ee49076c5c4bdc5c131f631c662363256cea7ffe3fa1ae739e6,NG-RD-000331,NG-RD-CAND-000331,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:20320aa076ada8583e664aa1bddf8ca1a7cdbe78a3b0dd40d517201ae21551a6,roadnode:nngla:d66ce63d0b87dbb80857f58b7c014a5375d0d40033c3e4233f0438a89f639386,24759.585,p006.7.11.12:road-alignment:NG-RD-000331,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:694f5e7b4845002fd512640fb1057948c4b1a0f07097321841eeebc533112eef,NG-RD-000332,NG-RD-CAND-000332,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7946d40037a5e8b2f59eef2929406e64e733ac317a050f8fc4d6aa9b2ece49c2,roadnode:nngla:14c0e93dca440f73039c8e9f4eefa0be0a591775b053bd9f6010bd2fb2d8e6ad,25982.929,p006.7.11.12:road-alignment:NG-RD-000332,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:f2ada625c754179e8618cf3eeeff6543eb883cbd579434ee9031e77e9b229216,NG-RD-000333,NG-RD-CAND-000333,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0fc1574a1fcf4369b3f4b804f3b0accab14018714cbf73f3ef31a4a4639a494f,roadnode:nngla:6f0f704b37b28a121730e793d19eeff0791d67a9c64980c8271c62f109da3c56,26614.928,p006.7.11.12:road-alignment:NG-RD-000333,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c7ce7c7f2f78d53795707e54223e060d65970ea683fb884df7336a1e5be4a3b5,NG-RD-000334,NG-RD-CAND-000334,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0144c9bf7e7d9c4cd9aaacf96536e43b15bd03ae2ae6caf432d10de026494848,roadnode:nngla:5eb4428762658d70e0fb61ca56dbb2578f85d92e1f4395d2edbdd5248d88e630,27482.526,p006.7.11.12:road-alignment:NG-RD-000334,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:18d2db720c3d730faf65935997eca28ee004b7a54c215e0ff4820f823419fe22,NG-RD-000335,NG-RD-CAND-000335,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0fc1574a1fcf4369b3f4b804f3b0accab14018714cbf73f3ef31a4a4639a494f,roadnode:nngla:0e99c665d0c8120f1d26d3dec474214bac40ca8fd90d2771dd5d70583e74dbcd,28656.081,p006.7.11.12:road-alignment:NG-RD-000335,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:09e90591c6d72c0c3624d1cb0067e14421cb51e9323f77b08b9bd39bed6e13e7,NG-RD-000336,NG-RD-CAND-000336,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:02b55ba8ad3cd0b088cb3b8f96b4f5fe65ffe2195ac24104bb239f8c6d2aea07,roadnode:nngla:bc28ca0f75a968ef4a6dfb78aa29b4cada73dcfe8dc93d121c21f601a13295a7,29010.620,p006.7.11.12:road-alignment:NG-RD-000336,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:3db76454cfcefd869dce74110958c2e2a4402b3260010350270f152f92f9fa4e,NG-RD-000337,NG-RD-CAND-000337,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:b60d3facec040cf445f917b345a3ab03335cc2f5d32e1483de14ea8900462253,roadnode:nngla:c7d59e8f6e23e9c6d52efb3407a29dbf0fe2b860a982d18cb8191a015f5a715d,30224.813,p006.7.11.12:road-alignment:NG-RD-000337,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c86bb46c56e57d66960adca542b58f572b2439702ad11227c1dba551fa276c32,NG-RD-000338,NG-RD-CAND-000338,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:8f3b09042d60a89a348ed7d5f16e3bad52bc9ac86882df8897e84a8caabe1ee8,roadnode:nngla:c9b9496588897189db14d0bd53a7ecbc0d4afc740e69ed6862dbc3ccf2c8c084,31012.734,p006.7.11.12:road-alignment:NG-RD-000338,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:610d9b4093f77a594053301944375cf9203136ea1f17a630272c8ca306b35e09,NG-RD-000339,NG-RD-CAND-000339,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:d3bb920f6561b07b8786297b5cd4040741a26accf7aabd2abb6ce07201c45e00,roadnode:nngla:25f5ef3fe033bf21f430ffab4d921108cf07af67a850c1e9ae34a8248e221f1a,33098.185,p006.7.11.12:road-alignment:NG-RD-000339,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:eb3b2a6a575ba4d3bcd33f8724f453a4626a7021c963f89b87f2078a4527920a,NG-RD-000340,NG-RD-CAND-000340,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ea9febe1872eff8477fea18702d2cc3999f2a0bf05e1bc5da69f76d4d3b0d1de,roadnode:nngla:43c5efa10fc127ee3c23f8cf11131124eae7bcbf5e35da945d6b28f093c6d09b,33907.031,p006.7.11.12:road-alignment:NG-RD-000340,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:73319016f6583d0cf64557ae944b035f0aaf91d02c8d321f816997fef00dc7c8,NG-RD-000341,NG-RD-CAND-000341,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:ea9febe1872eff8477fea18702d2cc3999f2a0bf05e1bc5da69f76d4d3b0d1de,roadnode:nngla:e9b698b1f7ffd73b8e8f4e530fdfcc73335d2f150d8308a4deede0687058149b,36478.431,p006.7.11.12:road-alignment:NG-RD-000341,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:e0041378ec02404fa10812cad20267bd489b3152a7dd5b0d39668b8b4c510e65,NG-RD-000342,NG-RD-CAND-000342,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:25f5ef3fe033bf21f430ffab4d921108cf07af67a850c1e9ae34a8248e221f1a,roadnode:nngla:884e4c960acf67fa0464b11c4dead91931cfc9035dd9431b375dde6ed59344e6,38172.543,p006.7.11.12:road-alignment:NG-RD-000342,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:e34f6aa23fd3f1f8c6a6b2ba99c28698ff21f3a331e275fb8df4f95dc67199bc,NG-RD-000343,NG-RD-CAND-000343,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:5ce8245617faa4b6a9846f1af7da11d68eaf61740c72cc7d579597b72ea13282,roadnode:nngla:1d5d341111085fa874c82f1387659923cf7d74bd7416de1a7b0cef9cefd1822a,43069.563,p006.7.11.12:road-alignment:NG-RD-000343,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:73edcf2d244b79cd6fdbc63096f3c6257536eb761329b3f1de3bd6481a123725,NG-RD-000344,NG-RD-CAND-000344,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:465e9c57d9489b7454ef5c39c1bec5a0e4b8a11a5ab0dfc8e486226c1c6e6577,roadnode:nngla:5eb4428762658d70e0fb61ca56dbb2578f85d92e1f4395d2edbdd5248d88e630,52164.854,p006.7.11.12:road-alignment:NG-RD-000344,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:b46af864090920ccd6a0fbd9bd612738d10e09336585cbb1f1b549e228e3471a,NG-RD-000345,NG-RD-CAND-000345,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:e9b698b1f7ffd73b8e8f4e530fdfcc73335d2f150d8308a4deede0687058149b,roadnode:nngla:017ab7c2f51775cb19050289ff75a38e0454701d8e60c7533b21d38593b6b456,63172.591,p006.7.11.12:road-alignment:NG-RD-000345,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:760a9fc4d949ea7b8bf37ffabbc958a400d5f346682040ea38189d12dd81f958,NG-RD-000346,NG-RD-CAND-000346,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:3c4d48d1e1d82ff5053aa981ab6c8efa185eefdd754addffc72e56233b4ec6aa,roadnode:nngla:74df1f5af96388f8b8729943439ce39cbf6846568a6ff72231d9c6ada89a9da7,1999.976,p006.7.11.12:road-alignment:NG-RD-000346,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:95628832290a58d5ae19890720d01450d3221a865753036e35778298d43c7af6,NG-RD-000347,NG-RD-CAND-000347,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:0dfba702dd8f473a34ce3678edd6f93f8c661ec06c54ae03e54568a052b5cae3,roadnode:nngla:8905fe6197975beea2fe4b6f410c560e3b38437b574f073062f7c2260c2573ce,6016.037,p006.7.11.12:road-alignment:NG-RD-000347,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:bb76721334dd05bbab390df7280d6c2684f2e88cbe610f45194ec2a997ccf07d,NG-RD-000348,NG-RD-CAND-000348,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:78f44ed59bda48dc1c5b291ec3011a36506f61f42c971b8bd85307d6a9bd142d,roadnode:nngla:0c78f4ddc3126da7b830461f2a35461381772ab801267a9b1fceb2091fab5180,10007.124,p006.7.11.12:road-alignment:NG-RD-000348,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:c032eff75b026f22316994d2181997efb1821cb2ca72afcbc8ac6ad027be546a,NG-RD-000349,NG-RD-CAND-000349,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:af58bca4d471ff34f098bd85281a2b87110885e92054f4c1a6f6d58af7d7fb4e,roadnode:nngla:4e31dbcc8d20b1fcf6a7895f28b6d8dfa409c6f361c59b51d5d119a9652748e4,15116.985,p006.7.11.12:road-alignment:NG-RD-000349,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
roadseg:nngla:a3e342c6a20ee3d98b8152bafad3876c283702b86be75be2234783d65805d47c,NG-RD-000350,NG-RD-CAND-000350,1,WHOLE_AUTHORED_ROAD_EDGE,roadnode:nngla:7611d3bb4c44d41819108ae83c9e5132f2a74acf9441c669839ac1acb0bbda1f,roadnode:nngla:67345ec987660c5ad88127bdd1dd8c44bf4c0ed6ac625e6410a613a6c073bcd5,22420.993,p006.7.11.12:road-alignment:NG-RD-000350,,QUALIFIED_PENDING_LIVE_ASSOCIATION,true,SHARED_REFERENCE
